lambda_gram,embedding
is a part,001111011110000000100000010011100011
a part of,000000100000010011100011011000110110
part of the,010011100011011000110110001011011000
of the be,011000110110001011011000000000000111
the be system,001011011000000000000111001110100100
be system verify,000000000111001110100100001101011011
system verify receive,001110100100001101011011000100100100
verify receive the,001101011011000100100100001011011000
shall verify the,010011000000001101011011001011011000
verify the successful,001101011011001011011000011010110001
the successful receipt,001011011000011010110001000101110011
successful receipt of,011010110001000101110011011000110110
receipt of incoming,000101110011011000110110010010001000
of incoming data,011000110110010010001000001100010101
incoming data from,010010001000001100010101011011101000
data from the,001100010101011011101000001011011000
this includes checking,000010011000011000001000010011110011
includes checking for,011000001000010011110011000100111010
checking for receive,010011110011000100111010000100100100
for receive errors,000100111010000100100100010000111110
receive errors and,000100100100010000111110011001101010
errors and determining,010000111110011001101010000110000010
and determining that,011001101010000110000010011111001101
determining that all,000110000010011111001101011111010000
that all expected,011111001101011111010000000110100011
all expected data,011111010000000110100011001100010101
expected data was,000110100011001100010101000011010011
data was received,001100010101000011010011001111111100
was received accumulation,000011010011001111111100011111011001
received accumulation of,001111111100011111011001011000110110
accumulation of error,011111011001011000110110000111010100
of error statistics,011000110110000111010100011010101101
error statistics and,000111010100011010101101011001101010
statistics and comparison,011010101101011001101010011000101101
and comparison against,011001101010011000101101010011111101
comparison against tolerances,011000101101010011111101100000100111
against tolerances and,010011111101100000100111011001101010
tolerances and reporting,100000100111011001101010010100100100
and reporting of,011001101010010100100100011000110110
reporting of all,010100100100011000110110011111010000
of all out,011000110110011111010000011101000010
all out of,011111010000011101000010011000110110
out of tolerance,011101000010011000110110001010010011
of tolerance conditions,011000110110001010010011000100111011
tolerance conditions input,001010010011000100111011010111100010
conditions input data,000100111011010111100010001100010101
input data management,010111100010001100010101000000111011
data management the,001100010101000000111011001011011000
management the be,000000111011001011011000000000000111
be shall store,000000000111010011000000010110111100
shall store input,010011000000010110111100010111100010
store input data,010110111100010111100010001100010101
input data records,010111100010001100010101011100001100
data records in,001100010101011100001100000011000010
records in a,011100001100000011000010000000100000
in a memory,000011000010000000100000001011000110
a memory buffer,000000100000001011000110000010110011
memory buffer and,001011000110000010110011011001101010
buffer and track,000010110011011001101010010111101010
and track buffer,011001101010010111101010000010110011
track buffer locations,010111101010000010110011010110011111
buffer locations of,000010110011010110011111011000110110
locations of all,010110011111011000110110011111010000
of all input,011000110110011111010000010111100010
all input data,011111010000010111100010001100010101
input data until,010111100010001100010101000111110111
data until data,001100010101000111110111001100010101
until data processing,000111110111001100010101011100111010
data processing is,001100010101011100111010001111011110
processing is complete,011100111010001111011110010000011011
report any buffer,001111101110011011011111000010110011
any buffer overflow,011011011111000010110011010010111011
buffer overflow conditions,000010110011010010111011000100111011
overflow conditions processing,010010111011000100111011011100111010
conditions processing management,000100111011011100111010000000111011
processing management the,011100111010000000111011001011011000
be shall respond,000000000111010011000000011111110000
shall respond to,010011000000011111110000010011010101
respond to incoming,011111110000010011010101010010001000
to incoming correlator,010011010101010010001000011000100110
incoming correlator mode,010010001000011000100110010100011001
correlator mode changes,011000100110010100011001001001001000
mode changes user,010100011001001001001000011010001100
changes user optional,001001001000011010001100010100100000
user optional processing,011010001100010100100000011100111010
optional processing sequence,010100100000011100111010011001000101
processing sequence andor,011100111010011001000101001011000101
sequence andor parameter,011001000101001011000101011000111000
andor parameter changes,001011000101011000111000001001001000
parameter changes and,011000111000001001001000011001101010
changes and other,001001001000011001101010011110011010
and other external,011001101010011110011010010110010011
other external inputs,011110011010010110010011001111100100
external inputs that,010110010011001111100100011111001101
inputs that affect,001111100100011111001101010011111001
that affect the,011111001101010011111001001011011000
affect the data,010011111001001011011000001100010101
the data processing,001011011000001100010101011100111010
data processing pipeline,001100010101011100111010001110001100
update internal parameter,000010110111001111001101011000111000
internal parameter tables,001111001101011000111000011011011110
parameter tables and,011000111000011011011110011001101010
tables and synchronize,011011011110011001101010000100111101
and synchronize data,011001101010000100111101001100010101
synchronize data processing,000100111101001100010101011100111010
processing pipeline evla,011100111010001110001100001010010000
pipeline evla operations,001110001100001010010000000011100010
evla operations system,001010010000000011100010001110100100
operations system srs,000011100010001110100100011111000110
system srs with,001110100100011111000110011101000001
srs with new,011111000110011101000001000110100001
with new operational,011101000001000110100001010010001011
new operational conditions,000110100001010010001011000100111011
operational conditions time,010010001011000100111011000010010111
conditions time series,000100111011000010010111000100010100
time series assembly,000010010111000100010100001010001001
series assembly the,000100010100001010001001001011011000
assembly the be,001010001001001011011000000000000111
be shall assemble,000000000111010011000000011100101011
shall assemble the,010011000000011100101011001011011000
assemble the received,011100101011001011011000001111111100
the received input,001011011000001111111100010111100010
received input data,001111111100010111100010001100010101
input data into,010111100010001100010101001011010101
data into continuous,001100010101001011010101001001111001
into continuous time,001011010101001001111001000010010111
continuous time series,001001111001000010010111000100010100
time series lag,000010010111000100010100001111111010
series lag sets,000100010100001111111010011100000110
lag sets data,001111111010011100000110001100010101
sets data integrity,011100000110001100010101001000111100
data integrity verification,001100010101001000111100010101011011
integrity verification the,001000111100010101011011001011011000
verification the be,010101011011001011011000000000000111
be shall ensure,000000000111010011000000001101001001
shall ensure that,010011000000001101001001011111001101
ensure that time,001101001001011111001101000010010111
that time series,011111001101000010010111000100010100
time series data,000010010111000100010100001100010101
series data is,000100010100001100010101001111011110
data is correctly,001100010101001111011110001101100001
is correctly ordered,001111011110001101100001000010101101
correctly ordered and,001101100001000010101101011001101010
ordered and contains,000010101101011001101010011111101100
and contains valid,011001101010011111101100011010000010
contains valid data,011111101100011010000010001100010101
valid data values,011010000010001100010101010100101101
data values along,001100010101010100101101000001100100
values along its,010100101101000001100100011100010010
along its entire,000001100100011100010010011100010001
its entire extent,011100010010011100010001010111111100
compare against tolerances,001010000110010011111101100000100111
tolerances and report,100000100111011001101010001111101110
and report all,011001101010001111101110011111010000
report all out,001111101110011111010000011101000010
tolerance conditions data,001010010011000100111011001100010101
conditions data invalid,000100111011001100010101011010100000
data invalid the,001100010101011010100000001011011000
invalid the be,011010100000001011011000000000000111
be shall replace,000000000111010011000000011101001010
shall replace all,010011000000011101001010011111010000
replace all invalid,011101001010011111010000011010100000
all invalid data,011111010000011010100000001100010101
invalid data with,011010100000001100010101011101000001
data with zero,001100010101011101000001010101001110
with zero values,011101000001010101001110010100101101
zero values data,010101001110010100101101001100010101
values data invalid,010100101101001100010101011010100000
data invalid count,001100010101011010100000010011011000
invalid count the,011010100000010011011000001011011000
count the be,010011011000001011011000000000000111
be shall keep,000000000111010011000000011001010111
shall keep track,010011000000011001010111010111101010
keep track of,011001010111010111101010011000110110
track of data,010111101010011000110110001100010101
of data invalids,011000110110001100010101010000001111
data invalids normalization,001100010101010000001111001000101101
invalids normalization the,010000001111001000101101001011011000
normalization the be,001000101101001011011000000000000111
able to apply,001100110011010011010101001100000111
to apply normalizations,010011010101001100000111001001011000
apply normalizations based,001100000111001001011000000010100000
normalizations based on,001001011000000010100000011010001011
based on reported,000010100000011010001011001010101000
on reported data,011010001011001010101000001100010101
reported data invalid,001010101000001100010101011010100000
data invalid counts,001100010101011010100000011010000000
invalid counts coarse,011010100000011010000000011001001111
counts coarse quantization,011010000000011001001111001001101111
coarse quantization correction,011001001111001001101111001110111011
quantization correction the,001001101111001110111011001011011000
correction the be,001110111011001011011000000000000111
to apply corrections,010011010101001100000111011000011011
apply corrections based,001100000111011000011011000010100000
corrections based on,011000011011000010100000011010001011
based on state,000010100000011010001011011101001111
on state count,011010001011011101001111010011011000
state count andor,011101001111010011011000001011000101
count andor quantizer,010011011000001011000101000100001100
andor quantizer power,001011000101000100001100010100100001
this is the,000010011000001111011110001011011000
is the vanvleck,001111011110001011011000001101100111
the vanvleck correction,001011011000001101100111001110111011
vanvleck correction time,001101100111001110111011000010010111
correction time stamp,001110111011000010010111011101110100
time stamp adjustment,000010010111011101110100001101000100
stamp adjustment the,011101110100001101000100001011011000
adjustment the be,001101000100001011011000000000000111
able to make,001100110011010011010101011101100101
to make time,010011010101011101100101000010010111
make time stamp,011101100101000010010111011101110100
time stamp adjustments,000010010111011101110100001000110001
stamp adjustments as,011101110100001000110001011001110110
adjustments as required,001000110001011001110110011001100111
as required by,011001110110011001100111001000011010
required by the,011001100111001000011010001011011000
by the observational,001000011010001011011000000010100001
the observational mode,001011011000000010100001010100011001
observational mode and,000010100001010100011001011001101010
mode and correlator,010100011001011001101010011000100110
and correlator output,011001101010011000100110000111010000
correlator output parameters,011000100110000111010000000000110001
this arise when,000010011000011010010111001110110001
arise when recirculation,011010010111001110110001011000100010
when recirculation is,001110110001011000100010001111011110
recirculation is used,011000100010001111011110000011100001
is used windowing,001111011110000011100001011111011111
used windowing the,000011100001011111011111001011011000
windowing the be,011111011111001011011000000000000111
able to perform,001100110011010011010101000011111100
to perform windowing,010011010101000011111100011111011111
perform windowing operations,000011111100011111011111000011100010
windowing operations prior,011111011111000011100010010101000101
operations prior and,000011100010010101000101011001101010
prior and subsequent,010101000101011001101010000111110110
and subsequent to,011001101010000111110110010011010101
subsequent to fourier,000111110110010011010101010111100111
to fourier transform,010011010101010111100111010010010011
this will be,000010011000010011101110000000000111
will be needed,010011101110000000000111000101101110
be needed for,000000000111000101101110000100111010
needed for narrow,000101101110000100111010011010110100
for narrow band,000100111010011010110100001110001111
narrow band rfi,011010110100001110001111010010011010
band rfi mitigation,001110001111010010011010011000000101
post fourier transform,001001110011010111100111010010010011
fourier transform windowing,010111100111010010010011011111011111
transform windowing will,010010010011011111011111010011101110
windowing will be,011111011111010011101110000000000111
will be applied,010011101110000000000111011100100101
be applied as,000000000111011100100101011001110110
applied as a,011100100101011001110110000000100000
as a convolution,011001110110000000100000000100101001
a convolution time,000000100000000100101001000010010111
convolution time domain,000100101001000010010111010100011000
time domain processing,000010010111010100011000011100111010
domain processing the,010100011000011100111010001011011000
processing the be,011100111010001011011000000000000111
to apply user,010011010101001100000111011010001100
apply user selected,001100000111011010001100010000110010
user selected time,011010001100010000110010000010010111
selected time domain,010000110010000010010111010100011000
time domain processes,000010010111010100011000011111010111
these processes should,011100011111011111010111011000010000
processes should be,011111010111011000010000000000000111
should be constructed,011000010000000000000111010101011110
be constructed to,000000000111010101011110010011010101
constructed to be,010101011110010011010101000000000111
to be chainable,010011010101000000000111010111010111
be chainable output,000000000111010111010111000111010000
chainable output of,010111010111000111010000011000110110
output of any,000111010000011000110110011011011111
of any time,011000110110011011011111000010010111
any time domain,011011011111000010010111010100011000
time domain process,000010010111010100011000000001011110
domain process can,010100011000000001011110001010011110
process can be,000001011110001010011110000000000111
can be piped,001010011110000000000111010100110111
be piped to,000000000111010100110111010011010101
piped to input,010100110111010011010101010111100010
to input of,010011010101010111100010011000110110
input of any,010111100010011000110110011011011111
of any other,011000110110011011011111011110011010
any other including,011011011111011110011010011010101111
other including replica,011110011010011010101111011001111110
including replica of,011010101111011001111110011000110110
replica of self,011001111110011000110110011101101111
of self and,011000110110011101101111011001101010
self and fourier,011101101111011001101010010111100111
and fourier transform,011001101010010111100111010010010011
fourier transform and,010111100111010010010011011001101010
transform and repeatable,010010010011011001101010000111010110
and repeatable in,011001101010000111010110000011000010
repeatable in the,000111010110000011000010001011011000
in the chain,000011000010001011011000001101001110
no optional time,001011010111010100100000000010010111
optional time domain,010100100000000010010111010100011000
domain processes have,010100011000011111010111010100000101
processes have as,011111010111010100000101011001110110
have as yet,010100000101011001110110010011110001
as yet been,011001110110010011110001000101111000
yet been proposed,010011110001000101111000000110001110
been proposed fourier,000101111000000110001110010111100111
proposed fourier transform,000110001110010111100111010010010011
fourier transform processing,010111100111010010010011011100111010
transform processing the,010010010011011100111010001011011000
to perform fourier,010011010101000011111100010111100111
perform fourier transform,000011111100010111100111010010010011
fourier transform the,010111100111010010010011001011011000
transform the lag,010010010011001011011000001111111010
the lag set,001011011000001111111010000101110111
lag set time,001111111010000101110111000010010111
set time series,000101110111000010010111000100010100
a poweroftwo complextocomplex,000000100000010110010111010100101010
poweroftwo complextocomplex fast,010110010111010100101010000000000001
complextocomplex fast fourier,010100101010000000000001010111100111
fast fourier transform,000000000001010111100111010010010011
fourier transform with,010111100111010010010011011101000001
transform with retention,010010010011011101000001001111101101
with retention of,011101000001001111101101011000110110
retention of all,001111101101011000110110011111010000
of all output,011000110110011111010000000111010000
all output positive,011111010000000111010000001001101000
output positive and,000111010000001001101000011001101010
positive and negative,001001101000011001101010000101011011
and negative frequencies,011001101010000101011011011110000111
negative frequencies will,000101011011011110000111010011101110
frequencies will be,011110000111010011101110000000000111
will be used,010011101110000000000111000011100001
this process must,000010011000000001011110100000001000
process must be,000001011110100000001000000000000111
must be able,100000001000000000000111001100110011
able to accept,001100110011010011010101000001001011
to accept as,010011010101000001001011011001110110
accept as input,000001001011011001110110010111100010
as input the,011001110110010111100010001011011000
input the output,010111100010001011011000000111010000
the output of,001011011000000111010000011000110110
of any of,011000110110011011011111011000110110
any of the,011011011111011000110110001011011000
of the time,011000110110001011011000000010010111
the time domain,001011011000000010010111010100011000
domain processes frequency,010100011000011111010111011011111000
processes frequency domain,011111010111011011111000010100011000
frequency domain processing,011011111000010100011000011100111010
user selected frequency,011010001100010000110010011011111000
selected frequency domain,010000110010011011111000010100011000
frequency domain processes,011011111000010100011000011111010111
output of fourier,000111010000011000110110010111100111
of fourier transform,011000110110010111100111010010010011
transform and any,010010010011011001101010011011011111
and any frequency,011001101010011011011111011011111000
any frequency domain,011011011111011011111000010100011000
frequency domain process,011011111000010100011000000001011110
of any frequency,011000110110011011011111011011111000
domain process including,010100011000000001011110011010101111
process including replica,000001011110011010101111011001111110
self and repeatable,011101101111011001101010000111010110
no frequency domain,001011010111011011111000010100011000
been proposed integration,000101111000000110001110011010110110
proposed integration the,000110001110011010110110001011011000
integration the be,011010110110001011011000000000000111
able to sum,001100110011010011010101001000000111
to sum the,010011010101001000000111001011011000
sum the frequency,001000000111001011011000011011111000
the frequency domain,001011011000011011111000010100011000
frequency domain spectral,011011111000010100011000000011001111
domain spectral results,010100011000000011001111000111000011
the amount time,001011011000011101010101000010010111
amount time duration,011101010101000010010111000100101110
time duration of,000010010111000100101110011000110110
duration of summation,000100101110011000110110001111000101
of summation will,011000110110001111000101010011101110
summation will be,001111000101010011101110000000000111
will be controlled,010011101110000000000111011101111100
be controlled by,000000000111011101111100001000011010
controlled by an,011101111100001000011010011011010111
by an observational,001000011010011011010111000010100001
an observational mode,011011010111000010100001010100011001
observational mode parameter,000010100001010100011001011000111000
mode parameter obtained,010100011001011000111000000101011001
parameter obtained via,011000111000000101011001000111100111
obtained via mc,000101011001000111100111010101110111
track of the,010111101010011000110110001011011000
of the number,011000110110001011011000001100000001
the number of,001011011000001100000001011000110110
number of samplesdumps,001100000001011000110110000011000011
of samplesdumps integrated,011000110110000011000011000101100001
samplesdumps integrated in,000011000011000101100001000011000010
integrated in each,000101100001000011000010010100010111
in each spectral,000011000010010100010111000011001111
each spectral channel,010100010111000011001111011000010001
the summation will,001011011000001111000101010011101110
summation will occur,001111000101010011101110011101111110
will occur after,010011101110011101111110010100110001
occur after all,011101111110010100110001011111010000
after all optional,010100110001011111010000010100100000
all optional frequency,011111010000010100100000011011111000
optional frequency domain,010100100000011011111000010100011000
domain processing or,010100011000011100111010000011011110
processing or if,011100111010000011011110000111110001
or if none,000011011110000111110001010001000111
if none after,000111110001010001000111010100110001
none after the,010001000111010100110001001011011000
after the fourier,010100110001001011011000010111100111
the fourier transform,001011011000010111100111010010010011
integration for long,011010110110000100111010011010001110
for long periods,000100111010011010001110001010010101
long periods of,011010001110001010010101011000110110
periods of time,001010010101011000110110000010010111
of time is,011000110110000010010111001111011110
time is what,000010010111001111011110010000000100
is what will,001111011110010000000100010011101110
what will throttle,010000000100010011101110001111010110
will throttle the,010011101110001111010110001011011000
throttle the output,001111010110001011011000000111010000
output of the,000111010000011000110110001011011000
of the correlator,011000110110001011011000011000100110
correlator to a,011000100110010011010101000000100000
to a rate,010011010101000000100000000000001100
a rate manageable,000000100000000000001100000010101000
rate manageable by,000000001100000010101000001000011010
manageable by the,000010101000001000011010001011011000
the ee output,001011011000010010101111000111010000
ee output formatting,010010101111000111010000010011101010
output formatting the,000111010000010011101010001011011000
formatting the be,010011101010001011011000000000000111
be shall combine,000000000111010011000000000011100011
shall combine the,010011000000000011100011001011011000
combine the finished,000011100011001011011000011111110101
the finished spectra,001011011000011111110101010000100110
finished spectra with,011111110101010000100110011101000001
spectra with meta,010000100110011101000001010011001000
with meta and,011101000001010011001000011001101010
meta and auxiliary,010011001000011001101010000010000110
and auxiliary data,011001101010000010000110001100010101
auxiliary data to,000010000110001100010101010011010101
data to form,001100010101010011010101000011011101
to form suitably,010011010101000011011101011101001100
form suitably formatted,000011011101011101001100001000101010
suitably formatted output,011101001100001000101010000111010000
formatted output data,001000101010000111010000001100010101
output data sets,000111010000001100010101011100000110
measurement sets are,000000011110011100000110001111110110
sets are the,011100000110001111110110001011011000
are the expected,001111110110001011011000000110100011
the expected entities,001011011000000110100011001101011111
expected entities output,000110100011001101011111000111010000
entities output data,001101011111000111010000001100010101
output data management,000111010000001100010101000000111011
shall store formatted,010011000000010110111100001000101010
store formatted output,010110111100001000101010000111010000
output data records,000111010000001100010101011100001100
memory buffer with,001011000110000010110011011101000001
buffer with backup,000010110011011101000001011110001010
with backup disk,011101000001011110001010011110111100
backup disk buffering,011110001010011110111100000001101000
store data ready,010110111100001100010101001001010011
data ready for,001100010101001001010011000100111010
ready for transmission,001001010011000100111010001110000111
for transmission to,000100111010001110000111010011010101
transmission to the,001110000111010011010101001011011000
ee system until,010010101111001110100100000111110111
system until successful,001110100100000111110111011010110001
until successful transfer,000111110111011010110001001000110101
successful transfer has,011010110001001000110101010111010100
transfer has occurred,001000110101010111010100011110100010
report any errors,001111101110011011011111010000111110
any errors and,011011011111010000111110011001101010
errors and buffer,010000111110011001101010000010110011
and buffer overflow,011001101010000010110011010010111011
overflow conditions that,010010111011000100111011011111001101
conditions that occur,000100111011011111001101011101111110
that occur data,011111001101011101111110001100010101
occur data send,011101111110001100010101001001000001
data send the,001100010101001001000001001011011000
send the be,001001000001001011011000000000000111
be shall send,000000000111010011000000001001000001
shall send output,010011000000001001000001000111010000
