lambda_gram,embedding
delivery to the ee operational,010110100100010011010101001011011000010010101111010010001011
to the ee operational status,010011010101001011011000010010101111010010001011001011111011
the ee operational status and,001011011000010010101111010010001011001011111011011001101010
this includes lag frame destination,000010011000011000001000001111111010011100111000010101011001
includes lag frame destination addresses,011000001000001111111010011100111000010101011001000010001001
lag frame destination addresses and,001111111010011100111000010101011001000010001001011001101010
frame destination addresses and address,011100111000010101011001000010001001011001101010000101111010
destination addresses and address changes,010101011001000010001001011001101010000101111010001001001000
addresses and address changes error,000010001001011001101010000101111010001001001000000111010100
and address changes error and,011001101010000101111010001001001000000111010100011001101010
address changes error and warning,000101111010001001001000000111010100011001101010000101000101
changes error and warning the,001001001000000111010100011001101010000101000101001011011000
error and warning the be,000111010100011001101010000101000101001011011000000000000111
and warning the be shall,011001101010000101000101001011011000000000000111010011000000
warning the be shall provide,000101000101001011011000000000000111010011000000011000100011
the be shall provide error,001011011000000000000111010011000000011000100011000111010100
be shall provide error and,000000000111010011000000011000100011000111010100011001101010
shall provide error and warning,010011000000011000100011000111010100011001101010000101000101
provide error and warning reports,011000100011000111010100011001101010000101000101001100000010
error and warning reports to,000111010100011001101010000101000101001100000010010011010101
and warning reports to mc,011001101010000101000101001100000010010011010101010101110111
warning reports to mc as,000101000101001100000010010011010101010101110111011001110110
reports to mc as operating,001100000010010011010101010101110111011001110110010000001101
to mc as operating conditions,010011010101010101110111011001110110010000001101000100111011
mc as operating conditions warrant,010101110111011001110110010000001101000100111011011001101001
as operating conditions warrant debugtest,011001110110010000001101000100111011011001101001011001011000
operating conditions warrant debugtest messages,010000001101000100111011011001101001011001011000010000010011
conditions warrant debugtest messages the,000100111011011001101001011001011000010000010011001011011000
warrant debugtest messages the be,011001101001011001011000010000010011001011011000000000000111
debugtest messages the be shall,011001011000010000010011001011011000000000000111010011000000
messages the be shall provide,010000010011001011011000000000000111010011000000011000100011
the be shall provide several,001011011000000000000111010011000000011000100011001010110111
be shall provide several optionally,000000000111010011000000011000100011001010110111000000111111
shall provide several optionally selectable,010011000000011000100011001010110111000000111111001111100000
provide several optionally selectable levels,011000100011001010110111000000111111001111100000010011110000
several optionally selectable levels of,001010110111000000111111001111100000010011110000011000110110
optionally selectable levels of printed,000000111111001111100000010011110000011000110110001011011101
selectable levels of printed messages,001111100000010011110000011000110110001011011101010000010011
levels of printed messages detailing,010011110000011000110110001011011101010000010011000100101010
of printed messages detailing operational,011000110110001011011101010000010011000100101010010010001011
printed messages detailing operational parameters,001011011101010000010011000100101010010010001011000000110001
messages detailing operational parameters at,010000010011000100101010010010001011000000110001000010011100
detailing operational parameters at critical,000100101010010010001011000000110001000010011100010101101110
operational parameters at critical locations,010010001011000000110001000010011100010101101110010110011111
parameters at critical locations in,000000110001000010011100010101101110010110011111000011000010
at critical locations in the,000010011100010101101110010110011111000011000010001011011000
critical locations in the system,010101101110010110011111000011000010001011011000001110100100
formatted output the be shall,001000101010000111010000001011011000000000000111010011000000
output the be shall deliver,000111010000001011011000000000000111010011000000001111010100
the be shall deliver formatted,001011011000000000000111010011000000001111010100001000101010
be shall deliver formatted final,000000000111010011000000001111010100001000101010000000001001
shall deliver formatted final results,010011000000001111010100001000101010000000001001000111000011
deliver formatted final results to,001111010100001000101010000000001001000111000011010011010101
formatted final results to the,001000101010000000001001000111000011010011010101001011011000
final results to the ee,000000001001000111000011010011010101001011011000010010101111
results to the ee system,000111000011010011010101001011011000010010101111001110100100
the be shall produce all,001011011000000000000111010011000000001011001011011111010000
be shall produce all data,000000000111010011000000001011001011011111010000001100010101
shall produce all data needed,010011000000001011001011011111010000001100010101000101101110
produce all data needed by,001011001011011111010000001100010101000101101110001000011010
all data needed by the,011111010000001100010101000101101110001000011010001011011000
data needed by the ee,001100010101000101101110001000011010001011011000010010101111
needed by the ee system,000101101110001000011010001011011000010010101111001110100100
by the ee system for,001000011010001011011000010010101111001110100100000100111010
the ee system for archiving,001011011000010010101111001110100100000100111010011100000101
ee system for archiving and,010010101111001110100100000100111010011100000101011001101010
system for archiving and further,001110100100000100111010011100000101011001101010011101011101
for archiving and further processing,000100111010011100000101011001101010011101011101011100111010
the output is currently expected,001011011000000111010000001111011110010011011001000110100011
output is currently expected to,000111010000001111011110010011011001000110100011010011010101
is currently expected to be,001111011110010011011001000110100011010011010101000000000111
currently expected to be in,010011011001000110100011010011010101000000000111000011000010
expected to be in a,000110100011010011010101000000000111000011000010000000100000
to be in a form,010011010101000000000111000011000010000000100000000011011101
be in a form compatible,000000000111000011000010000000100000000011011101000011111110
in a form compatible with,000011000010000000100000000011011101000011111110011101000001
a form compatible with aips,000000100000000011011101000011111110011101000001000010101110
form compatible with aips measurement,000011011101000011111110011101000001000010101110000000011110
compatible with aips measurement sets,000011111110011101000001000010101110000000011110011100000110
monitor and control system the,011100010000011001101010011110011000001110100100001011011000
and control system the be,011001101010011110011000001110100100001011011000000000000111
control system the be shall,011110011000001110100100001011011000000000000111010011000000
system the be shall acknowledge,001110100100001011011000000000000111010011000000001011100110
the be shall acknowledge receipt,001011011000000000000111010011000000001011100110000101110011
be shall acknowledge receipt of,000000000111010011000000001011100110000101110011011000110110
shall acknowledge receipt of all,010011000000001011100110000101110011011000110110011111010000
acknowledge receipt of all data,001011100110000101110011011000110110011111010000001100010101
receipt of all data received,000101110011011000110110011111010000001100010101001111111100
of all data received from,011000110110011111010000001100010101001111111100011011101000
all data received from mc,011111010000001100010101001111111100011011101000010101110111
data received from mc correlator,001100010101001111111100011011101000010101110111011000100110
received from mc correlator system,001111111100011011101000010101110111011000100110001110100100
from mc correlator system the,011011101000010101110111011000100110001110100100001011011000
mc correlator system the be,010101110111011000100110001110100100001011011000000000000111
correlator system the be shall,011000100110001110100100001011011000000000000111010011000000
system the be shall notify,001110100100001011011000000000000111010011000000000001100000
the be shall notify mc,001011011000000000000111010011000000000001100000010101110111
be shall notify mc of,000000000111010011000000000001100000010101110111011000110110
shall notify mc of any,010011000000000001100000010101110111011000110110011011011111
notify mc of any detected,000001100000010101110111011000110110011011011111001000000100
mc of any detected interruptions,010101110111011000110110011011011111001000000100011111001100
of any detected interruptions of,011000110110011011011111001000000100011111001100011000110110
any detected interruptions of data,011011011111001000000100011111001100011000110110001100010101
detected interruptions of data delivery,001000000100011111001100011000110110001100010101010110100100
interruptions of data delivery from,011111001100011000110110001100010101010110100100011011101000
of data delivery from the,011000110110001100010101010110100100011011101000001011011000
data delivery from the correlator,001100010101010110100100011011101000001011011000011000100110
delivery from the correlator ee,010110100100011011101000001011011000011000100110010010101111
from the correlator ee the,011011101000001011011000011000100110010010101111001011011000
the correlator ee the be,001011011000011000100110010010101111001011011000000000000111
correlator ee the be shall,011000100110010010101111001011011000000000000111010011000000
ee the be shall verify,010010101111001011011000000000000111010011000000001101011011
the be shall verify successful,001011011000000000000111010011000000001101011011011010110001
be shall verify successful delivery,000000000111010011000000001101011011011010110001010110100100
shall verify successful delivery of,010011000000001101011011011010110001010110100100011000110110
verify successful delivery of output,001101011011011010110001010110100100011000110110000111010000
successful delivery of output to,011010110001010110100100011000110110000111010000010011010101
delivery of output to the,010110100100011000110110000111010000010011010101001011011000
of output to the ee,011000110110000111010000010011010101001011011000010010101111
output to the ee internal,000111010000010011010101001011011000010010101111001111001101
to the ee internal data,010011010101001011011000010010101111001111001101001100010101
the ee internal data the,001011011000010010101111001111001101001100010101001011011000
ee internal data the be,010010101111001111001101001100010101001011011000000000000111
internal data the be shall,001111001101001100010101001011011000000000000111010011000000
data the be shall guarantee,001100010101001011011000000000000111010011000000001010110001
the be shall guarantee safe,001011011000000000000111010011000000001010110001011100001010
be shall guarantee safe delivery,000000000111010011000000001010110001011100001010010110100100
shall guarantee safe delivery of,010011000000001010110001011100001010010110100100011000110110
guarantee safe delivery of all,001010110001011100001010010110100100011000110110011111010000
safe delivery of all internal,011100001010010110100100011000110110011111010000001111001101
delivery of all internal messages,010110100100011000110110011111010000001111001101010000010011
of all internal messages lag,011000110110011111010000001111001101010000010011001111111010
all internal messages lag frames,011111010000001111001101010000010011001111111010010001110000
internal messages lag frames the,001111001101010000010011001111111010010001110000001011011000
messages lag frames the be,010000010011001111111010010001110000001011011000000000000111
lag frames the be shall,001111111010010001110000001011011000000000000111010011000000
frames the be shall be,010001110000001011011000000000000111010011000000000000000111
the be shall be able,001011011000000000000111010011000000000000000111001100110011
be shall be able to,000000000111010011000000000000000111001100110011010011010101
shall be able to handle,010011000000000000000111001100110011010011010101000010010100
be able to handle lag,000000000111001100110011010011010101000010010100001111111010
able to handle lag frames,001100110011010011010101000010010100001111111010010001110000
to handle lag frames of,010011010101000010010100001111111010010001110000011000110110
handle lag frames of less,000010010100001111111010010001110000011000110110000001001001
lag frames of less than,001111111010010001110000011000110110000001001001011010101010
frames of less than values,010001110000011000110110000001001001011010101010010100101101
of less than values lag,011000110110000001001001011010101010010100101101001111111010
less than values lag sets,000001001001011010101010010100101101001111111010011100000110
than values lag sets the,011010101010010100101101001111111010011100000110001011011000
values lag sets the be,010100101101001111111010011100000110001011011000000000000111
lag sets the be shall,001111111010011100000110001011011000000000000111010011000000
sets the be shall be,011100000110001011011000000000000111010011000000000000000111
able to handle lag sets,001100110011010011010101000010010100001111111010011100000110
to handle lag sets up,010011010101000010010100001111111010011100000110011000011110
handle lag sets up to,000010010100001111111010011100000110011000011110010011010101
lag sets up to a,001111111010011100000110011000011110010011010101000000100000
sets up to a maximum,011100000110011000011110010011010101000000100000011111101000
up to a maximum size,011000011110010011010101000000100000011111101000001100100010
to a maximum size of,010011010101000000100000011111101000001100100010011000110110
a maximum size of value,000000100000011111101000001100100010011000110110000000000101
data receive the be shall,001100010101000100100100001011011000000000000111010011000000
receive the be shall receive,000100100100001011011000000000000111010011000000000100100100
the be shall receive incoming,001011011000000000000111010011000000000100100100010010001000
be shall receive incoming data,000000000111010011000000000100100100010010001000001100010101
shall receive incoming data packets,010011000000000100100100010010001000001100010101000001001110
receive incoming data packets from,000100100100010010001000001100010101000001001110011011101000
incoming data packets from the,010010001000001100010101000001001110011011101000001011011000
data packets from the correlator,001100010101000001001110011011101000001011011000011000100110
packets from the correlator to,000001001110011011101000001011011000011000100110010011010101
from the correlator to backend,011011101000001011011000011000100110010011010101001010011001
the correlator to backend network,001011011000011000100110010011010101001010011001000110110011
correlator to backend network interface,011000100110010011010101001010011001000110110011010011100000
this network is a part,000010011000000110110011001111011110000000100000010011100011
network is a part of,000110110011001111011110000000100000010011100011011000110110
is a part of the,001111011110000000100000010011100011011000110110001011011000
a part of the be,000000100000010011100011011000110110001011011000000000000111
part of the be system,010011100011011000110110001011011000000000000111001110100100
of the be system verify,011000110110001011011000000000000111001110100100001101011011
the be system verify receive,001011011000000000000111001110100100001101011011000100100100
be system verify receive the,000000000111001110100100001101011011000100100100001011011000
system verify receive the be,001110100100001101011011000100100100001011011000000000000111
verify receive the be shall,001101011011000100100100001011011000000000000111010011000000
receive the be shall verify,000100100100001011011000000000000111010011000000001101011011
the be shall verify the,001011011000000000000111010011000000001101011011001011011000
be shall verify the successful,000000000111010011000000001101011011001011011000011010110001
shall verify the successful receipt,010011000000001101011011001011011000011010110001000101110011
verify the successful receipt of,001101011011001011011000011010110001000101110011011000110110
the successful receipt of incoming,001011011000011010110001000101110011011000110110010010001000
successful receipt of incoming data,011010110001000101110011011000110110010010001000001100010101
receipt of incoming data from,000101110011011000110110010010001000001100010101011011101000
of incoming data from the,011000110110010010001000001100010101011011101000001011011000
incoming data from the correlator,010010001000001100010101011011101000001011011000011000100110
this includes checking for receive,000010011000011000001000010011110011000100111010000100100100
includes checking for receive errors,011000001000010011110011000100111010000100100100010000111110
checking for receive errors and,010011110011000100111010000100100100010000111110011001101010
for receive errors and determining,000100111010000100100100010000111110011001101010000110000010
receive errors and determining that,000100100100010000111110011001101010000110000010011111001101
errors and determining that all,010000111110011001101010000110000010011111001101011111010000
and determining that all expected,011001101010000110000010011111001101011111010000000110100011
determining that all expected data,000110000010011111001101011111010000000110100011001100010101
that all expected data was,011111001101011111010000000110100011001100010101000011010011
all expected data was received,011111010000000110100011001100010101000011010011001111111100
expected data was received accumulation,000110100011001100010101000011010011001111111100011111011001
data was received accumulation of,001100010101000011010011001111111100011111011001011000110110
was received accumulation of error,000011010011001111111100011111011001011000110110000111010100
received accumulation of error statistics,001111111100011111011001011000110110000111010100011010101101
accumulation of error statistics and,011111011001011000110110000111010100011010101101011001101010
of error statistics and comparison,011000110110000111010100011010101101011001101010011000101101
error statistics and comparison against,000111010100011010101101011001101010011000101101010011111101
statistics and comparison against tolerances,011010101101011001101010011000101101010011111101100000100111
and comparison against tolerances and,011001101010011000101101010011111101100000100111011001101010
comparison against tolerances and reporting,011000101101010011111101100000100111011001101010010100100100
against tolerances and reporting of,010011111101100000100111011001101010010100100100011000110110
tolerances and reporting of all,100000100111011001101010010100100100011000110110011111010000
and reporting of all out,011001101010010100100100011000110110011111010000011101000010
reporting of all out of,010100100100011000110110011111010000011101000010011000110110
of all out of tolerance,011000110110011111010000011101000010011000110110001010010011
all out of tolerance conditions,011111010000011101000010011000110110001010010011000100111011
out of tolerance conditions input,011101000010011000110110001010010011000100111011010111100010
of tolerance conditions input data,011000110110001010010011000100111011010111100010001100010101
tolerance conditions input data management,001010010011000100111011010111100010001100010101000000111011
conditions input data management the,000100111011010111100010001100010101000000111011001011011000
input data management the be,010111100010001100010101000000111011001011011000000000000111
data management the be shall,001100010101000000111011001011011000000000000111010011000000
management the be shall store,000000111011001011011000000000000111010011000000010110111100
the be shall store input,001011011000000000000111010011000000010110111100010111100010
be shall store input data,000000000111010011000000010110111100010111100010001100010101
shall store input data records,010011000000010110111100010111100010001100010101011100001100
store input data records in,010110111100010111100010001100010101011100001100000011000010
input data records in a,010111100010001100010101011100001100000011000010000000100000
data records in a memory,001100010101011100001100000011000010000000100000001011000110
records in a memory buffer,011100001100000011000010000000100000001011000110000010110011
in a memory buffer and,000011000010000000100000001011000110000010110011011001101010
a memory buffer and track,000000100000001011000110000010110011011001101010010111101010
memory buffer and track buffer,001011000110000010110011011001101010010111101010000010110011
buffer and track buffer locations,000010110011011001101010010111101010000010110011010110011111
and track buffer locations of,011001101010010111101010000010110011010110011111011000110110
track buffer locations of all,010111101010000010110011010110011111011000110110011111010000
buffer locations of all input,000010110011010110011111011000110110011111010000010111100010
locations of all input data,010110011111011000110110011111010000010111100010001100010101
of all input data until,011000110110011111010000010111100010001100010101000111110111
all input data until data,011111010000010111100010001100010101000111110111001100010101
input data until data processing,010111100010001100010101000111110111001100010101011100111010
data until data processing is,001100010101000111110111001100010101011100111010001111011110
until data processing is complete,000111110111001100010101011100111010001111011110010000011011
report any buffer overflow conditions,001111101110011011011111000010110011010010111011000100111011
any buffer overflow conditions processing,011011011111000010110011010010111011000100111011011100111010
buffer overflow conditions processing management,000010110011010010111011000100111011011100111010000000111011
overflow conditions processing management the,010010111011000100111011011100111010000000111011001011011000
conditions processing management the be,000100111011011100111010000000111011001011011000000000000111
processing management the be shall,011100111010000000111011001011011000000000000111010011000000
management the be shall respond,000000111011001011011000000000000111010011000000011111110000
the be shall respond to,001011011000000000000111010011000000011111110000010011010101
be shall respond to incoming,000000000111010011000000011111110000010011010101010010001000
shall respond to incoming correlator,010011000000011111110000010011010101010010001000011000100110
respond to incoming correlator mode,011111110000010011010101010010001000011000100110010100011001
to incoming correlator mode changes,010011010101010010001000011000100110010100011001001001001000
incoming correlator mode changes user,010010001000011000100110010100011001001001001000011010001100
correlator mode changes user optional,011000100110010100011001001001001000011010001100010100100000
mode changes user optional processing,010100011001001001001000011010001100010100100000011100111010
changes user optional processing sequence,001001001000011010001100010100100000011100111010011001000101
user optional processing sequence andor,011010001100010100100000011100111010011001000101001011000101
optional processing sequence andor parameter,010100100000011100111010011001000101001011000101011000111000
processing sequence andor parameter changes,011100111010011001000101001011000101011000111000001001001000
sequence andor parameter changes and,011001000101001011000101011000111000001001001000011001101010
andor parameter changes and other,001011000101011000111000001001001000011001101010011110011010
parameter changes and other external,011000111000001001001000011001101010011110011010010110010011
changes and other external inputs,001001001000011001101010011110011010010110010011001111100100
and other external inputs that,011001101010011110011010010110010011001111100100011111001101
other external inputs that affect,011110011010010110010011001111100100011111001101010011111001
external inputs that affect the,010110010011001111100100011111001101010011111001001011011000
inputs that affect the data,001111100100011111001101010011111001001011011000001100010101
that affect the data processing,011111001101010011111001001011011000001100010101011100111010
affect the data processing pipeline,010011111001001011011000001100010101011100111010001110001100
update internal parameter tables and,000010110111001111001101011000111000011011011110011001101010
internal parameter tables and synchronize,001111001101011000111000011011011110011001101010000100111101
parameter tables and synchronize data,011000111000011011011110011001101010000100111101001100010101
tables and synchronize data processing,011011011110011001101010000100111101001100010101011100111010
and synchronize data processing pipeline,011001101010000100111101001100010101011100111010001110001100
synchronize data processing pipeline evla,000100111101001100010101011100111010001110001100001010010000
data processing pipeline evla operations,001100010101011100111010001110001100001010010000000011100010
processing pipeline evla operations system,011100111010001110001100001010010000000011100010001110100100
pipeline evla operations system srs,001110001100001010010000000011100010001110100100011111000110
evla operations system srs with,001010010000000011100010001110100100011111000110011101000001
operations system srs with new,000011100010001110100100011111000110011101000001000110100001
system srs with new operational,001110100100011111000110011101000001000110100001010010001011
srs with new operational conditions,011111000110011101000001000110100001010010001011000100111011
with new operational conditions time,011101000001000110100001010010001011000100111011000010010111
new operational conditions time series,000110100001010010001011000100111011000010010111000100010100
operational conditions time series assembly,010010001011000100111011000010010111000100010100001010001001
conditions time series assembly the,000100111011000010010111000100010100001010001001001011011000
time series assembly the be,000010010111000100010100001010001001001011011000000000000111
series assembly the be shall,000100010100001010001001001011011000000000000111010011000000
assembly the be shall assemble,001010001001001011011000000000000111010011000000011100101011
the be shall assemble the,001011011000000000000111010011000000011100101011001011011000
be shall assemble the received,000000000111010011000000011100101011001011011000001111111100
shall assemble the received input,010011000000011100101011001011011000001111111100010111100010
assemble the received input data,011100101011001011011000001111111100010111100010001100010101
the received input data into,001011011000001111111100010111100010001100010101001011010101
received input data into continuous,001111111100010111100010001100010101001011010101001001111001
input data into continuous time,010111100010001100010101001011010101001001111001000010010111
data into continuous time series,001100010101001011010101001001111001000010010111000100010100
into continuous time series lag,001011010101001001111001000010010111000100010100001111111010
continuous time series lag sets,001001111001000010010111000100010100001111111010011100000110
time series lag sets data,000010010111000100010100001111111010011100000110001100010101
series lag sets data integrity,000100010100001111111010011100000110001100010101001000111100
lag sets data integrity verification,001111111010011100000110001100010101001000111100010101011011
sets data integrity verification the,011100000110001100010101001000111100010101011011001011011000
data integrity verification the be,001100010101001000111100010101011011001011011000000000000111
integrity verification the be shall,001000111100010101011011001011011000000000000111010011000000
verification the be shall ensure,010101011011001011011000000000000111010011000000001101001001
the be shall ensure that,001011011000000000000111010011000000001101001001011111001101
be shall ensure that time,000000000111010011000000001101001001011111001101000010010111
shall ensure that time series,010011000000001101001001011111001101000010010111000100010100
ensure that time series data,001101001001011111001101000010010111000100010100001100010101
that time series data is,011111001101000010010111000100010100001100010101001111011110
time series data is correctly,000010010111000100010100001100010101001111011110001101100001
series data is correctly ordered,000100010100001100010101001111011110001101100001000010101101
data is correctly ordered and,001100010101001111011110001101100001000010101101011001101010
is correctly ordered and contains,001111011110001101100001000010101101011001101010011111101100
correctly ordered and contains valid,001101100001000010101101011001101010011111101100011010000010
ordered and contains valid data,000010101101011001101010011111101100011010000010001100010101
and contains valid data values,011001101010011111101100011010000010001100010101010100101101
contains valid data values along,011111101100011010000010001100010101010100101101000001100100
valid data values along its,011010000010001100010101010100101101000001100100011100010010
data values along its entire,001100010101010100101101000001100100011100010010011100010001
values along its entire extent,010100101101000001100100011100010010011100010001010111111100
compare against tolerances and report,001010000110010011111101100000100111011001101010001111101110
against tolerances and report all,010011111101100000100111011001101010001111101110011111010000
tolerances and report all out,100000100111011001101010001111101110011111010000011101000010
and report all out of,011001101010001111101110011111010000011101000010011000110110
report all out of tolerance,001111101110011111010000011101000010011000110110001010010011
out of tolerance conditions data,011101000010011000110110001010010011000100111011001100010101
of tolerance conditions data invalid,011000110110001010010011000100111011001100010101011010100000
tolerance conditions data invalid the,001010010011000100111011001100010101011010100000001011011000
conditions data invalid the be,000100111011001100010101011010100000001011011000000000000111
data invalid the be shall,001100010101011010100000001011011000000000000111010011000000
invalid the be shall replace,011010100000001011011000000000000111010011000000011101001010
the be shall replace all,001011011000000000000111010011000000011101001010011111010000
be shall replace all invalid,000000000111010011000000011101001010011111010000011010100000
shall replace all invalid data,010011000000011101001010011111010000011010100000001100010101
replace all invalid data with,011101001010011111010000011010100000001100010101011101000001
all invalid data with zero,011111010000011010100000001100010101011101000001010101001110
invalid data with zero values,011010100000001100010101011101000001010101001110010100101101
data with zero values data,001100010101011101000001010101001110010100101101001100010101
with zero values data invalid,011101000001010101001110010100101101001100010101011010100000
zero values data invalid count,010101001110010100101101001100010101011010100000010011011000
values data invalid count the,010100101101001100010101011010100000010011011000001011011000
data invalid count the be,001100010101011010100000010011011000001011011000000000000111
invalid count the be shall,011010100000010011011000001011011000000000000111010011000000
count the be shall keep,010011011000001011011000000000000111010011000000011001010111
the be shall keep track,001011011000000000000111010011000000011001010111010111101010
be shall keep track of,000000000111010011000000011001010111010111101010011000110110
shall keep track of data,010011000000011001010111010111101010011000110110001100010101
keep track of data invalids,011001010111010111101010011000110110001100010101010000001111
track of data invalids normalization,010111101010011000110110001100010101010000001111001000101101
of data invalids normalization the,011000110110001100010101010000001111001000101101001011011000
data invalids normalization the be,001100010101010000001111001000101101001011011000000000000111
invalids normalization the be shall,010000001111001000101101001011011000000000000111010011000000
normalization the be shall be,001000101101001011011000000000000111010011000000000000000111
shall be able to apply,010011000000000000000111001100110011010011010101001100000111
be able to apply normalizations,000000000111001100110011010011010101001100000111001001011000
able to apply normalizations based,001100110011010011010101001100000111001001011000000010100000
to apply normalizations based on,010011010101001100000111001001011000000010100000011010001011
apply normalizations based on reported,001100000111001001011000000010100000011010001011001010101000
normalizations based on reported data,001001011000000010100000011010001011001010101000001100010101
based on reported data invalid,000010100000011010001011001010101000001100010101011010100000
on reported data invalid counts,011010001011001010101000001100010101011010100000011010000000
reported data invalid counts coarse,001010101000001100010101011010100000011010000000011001001111
data invalid counts coarse quantization,001100010101011010100000011010000000011001001111001001101111
invalid counts coarse quantization correction,011010100000011010000000011001001111001001101111001110111011
