lambda_gram,embedding
produce all data needed,001011001011011111010000001100010101000101101110
all data needed by,011111010000001100010101000101101110001000011010
data needed by the,001100010101000101101110001000011010001011011000
needed by the ee,000101101110001000011010001011011000010010101111
by the ee system,001000011010001011011000010010101111001110100100
the ee system for,001011011000010010101111001110100100000100111010
ee system for archiving,010010101111001110100100000100111010011100000101
system for archiving and,001110100100000100111010011100000101011001101010
for archiving and further,000100111010011100000101011001101010011101011101
archiving and further processing,011100000101011001101010011101011101011100111010
the output is currently,001011011000000111010000001111011110010011011001
output is currently expected,000111010000001111011110010011011001000110100011
is currently expected to,001111011110010011011001000110100011010011010101
currently expected to be,010011011001000110100011010011010101000000000111
expected to be in,000110100011010011010101000000000111000011000010
to be in a,010011010101000000000111000011000010000000100000
be in a form,000000000111000011000010000000100000000011011101
in a form compatible,000011000010000000100000000011011101000011111110
a form compatible with,000000100000000011011101000011111110011101000001
form compatible with aips,000011011101000011111110011101000001000010101110
compatible with aips measurement,000011111110011101000001000010101110000000011110
with aips measurement sets,011101000001000010101110000000011110011100000110
monitor and control system,011100010000011001101010011110011000001110100100
and control system the,011001101010011110011000001110100100001011011000
control system the be,011110011000001110100100001011011000000000000111
system the be shall,001110100100001011011000000000000111010011000000
the be shall acknowledge,001011011000000000000111010011000000001011100110
be shall acknowledge receipt,000000000111010011000000001011100110000101110011
shall acknowledge receipt of,010011000000001011100110000101110011011000110110
acknowledge receipt of all,001011100110000101110011011000110110011111010000
receipt of all data,000101110011011000110110011111010000001100010101
of all data received,011000110110011111010000001100010101001111111100
all data received from,011111010000001100010101001111111100011011101000
data received from mc,001100010101001111111100011011101000010101110111
received from mc correlator,001111111100011011101000010101110111011000100110
from mc correlator system,011011101000010101110111011000100110001110100100
mc correlator system the,010101110111011000100110001110100100001011011000
correlator system the be,011000100110001110100100001011011000000000000111
the be shall notify,001011011000000000000111010011000000000001100000
be shall notify mc,000000000111010011000000000001100000010101110111
shall notify mc of,010011000000000001100000010101110111011000110110
notify mc of any,000001100000010101110111011000110110011011011111
mc of any detected,010101110111011000110110011011011111001000000100
of any detected interruptions,011000110110011011011111001000000100011111001100
any detected interruptions of,011011011111001000000100011111001100011000110110
detected interruptions of data,001000000100011111001100011000110110001100010101
interruptions of data delivery,011111001100011000110110001100010101010110100100
of data delivery from,011000110110001100010101010110100100011011101000
data delivery from the,001100010101010110100100011011101000001011011000
delivery from the correlator,010110100100011011101000001011011000011000100110
from the correlator ee,011011101000001011011000011000100110010010101111
the correlator ee the,001011011000011000100110010010101111001011011000
correlator ee the be,011000100110010010101111001011011000000000000111
ee the be shall,010010101111001011011000000000000111010011000000
the be shall verify,001011011000000000000111010011000000001101011011
be shall verify successful,000000000111010011000000001101011011011010110001
shall verify successful delivery,010011000000001101011011011010110001010110100100
verify successful delivery of,001101011011011010110001010110100100011000110110
successful delivery of output,011010110001010110100100011000110110000111010000
delivery of output to,010110100100011000110110000111010000010011010101
of output to the,011000110110000111010000010011010101001011011000
output to the ee,000111010000010011010101001011011000010010101111
to the ee internal,010011010101001011011000010010101111001111001101
the ee internal data,001011011000010010101111001111001101001100010101
ee internal data the,010010101111001111001101001100010101001011011000
internal data the be,001111001101001100010101001011011000000000000111
data the be shall,001100010101001011011000000000000111010011000000
the be shall guarantee,001011011000000000000111010011000000001010110001
be shall guarantee safe,000000000111010011000000001010110001011100001010
shall guarantee safe delivery,010011000000001010110001011100001010010110100100
guarantee safe delivery of,001010110001011100001010010110100100011000110110
safe delivery of all,011100001010010110100100011000110110011111010000
delivery of all internal,010110100100011000110110011111010000001111001101
of all internal messages,011000110110011111010000001111001101010000010011
all internal messages lag,011111010000001111001101010000010011001111111010
internal messages lag frames,001111001101010000010011001111111010010001110000
messages lag frames the,010000010011001111111010010001110000001011011000
lag frames the be,001111111010010001110000001011011000000000000111
frames the be shall,010001110000001011011000000000000111010011000000
the be shall be,001011011000000000000111010011000000000000000111
be shall be able,000000000111010011000000000000000111001100110011
shall be able to,010011000000000000000111001100110011010011010101
be able to handle,000000000111001100110011010011010101000010010100
able to handle lag,001100110011010011010101000010010100001111111010
to handle lag frames,010011010101000010010100001111111010010001110000
handle lag frames of,000010010100001111111010010001110000011000110110
lag frames of less,001111111010010001110000011000110110000001001001
frames of less than,010001110000011000110110000001001001011010101010
of less than values,011000110110000001001001011010101010010100101101
less than values lag,000001001001011010101010010100101101001111111010
than values lag sets,011010101010010100101101001111111010011100000110
values lag sets the,010100101101001111111010011100000110001011011000
lag sets the be,001111111010011100000110001011011000000000000111
sets the be shall,011100000110001011011000000000000111010011000000
to handle lag sets,010011010101000010010100001111111010011100000110
handle lag sets up,000010010100001111111010011100000110011000011110
lag sets up to,001111111010011100000110011000011110010011010101
sets up to a,011100000110011000011110010011010101000000100000
up to a maximum,011000011110010011010101000000100000011111101000
to a maximum size,010011010101000000100000011111101000001100100010
a maximum size of,000000100000011111101000001100100010011000110110
maximum size of value,011111101000001100100010011000110110000000000101
data receive the be,001100010101000100100100001011011000000000000111
receive the be shall,000100100100001011011000000000000111010011000000
be shall receive incoming,000000000111010011000000000100100100010010001000
shall receive incoming data,010011000000000100100100010010001000001100010101
receive incoming data packets,000100100100010010001000001100010101000001001110
incoming data packets from,010010001000001100010101000001001110011011101000
data packets from the,001100010101000001001110011011101000001011011000
packets from the correlator,000001001110011011101000001011011000011000100110
from the correlator to,011011101000001011011000011000100110010011010101
the correlator to backend,001011011000011000100110010011010101001010011001
correlator to backend network,011000100110010011010101001010011001000110110011
to backend network interface,010011010101001010011001000110110011010011100000
this network is a,000010011000000110110011001111011110000000100000
network is a part,000110110011001111011110000000100000010011100011
is a part of,001111011110000000100000010011100011011000110110
a part of the,000000100000010011100011011000110110001011011000
part of the be,010011100011011000110110001011011000000000000111
of the be system,011000110110001011011000000000000111001110100100
the be system verify,001011011000000000000111001110100100001101011011
be system verify receive,000000000111001110100100001101011011000100100100
system verify receive the,001110100100001101011011000100100100001011011000
verify receive the be,001101011011000100100100001011011000000000000111
be shall verify the,000000000111010011000000001101011011001011011000
shall verify the successful,010011000000001101011011001011011000011010110001
verify the successful receipt,001101011011001011011000011010110001000101110011
the successful receipt of,001011011000011010110001000101110011011000110110
successful receipt of incoming,011010110001000101110011011000110110010010001000
receipt of incoming data,000101110011011000110110010010001000001100010101
of incoming data from,011000110110010010001000001100010101011011101000
incoming data from the,010010001000001100010101011011101000001011011000
data from the correlator,001100010101011011101000001011011000011000100110
this includes checking for,000010011000011000001000010011110011000100111010
includes checking for receive,011000001000010011110011000100111010000100100100
checking for receive errors,010011110011000100111010000100100100010000111110
for receive errors and,000100111010000100100100010000111110011001101010
receive errors and determining,000100100100010000111110011001101010000110000010
errors and determining that,010000111110011001101010000110000010011111001101
and determining that all,011001101010000110000010011111001101011111010000
determining that all expected,000110000010011111001101011111010000000110100011
that all expected data,011111001101011111010000000110100011001100010101
all expected data was,011111010000000110100011001100010101000011010011
expected data was received,000110100011001100010101000011010011001111111100
data was received accumulation,001100010101000011010011001111111100011111011001
was received accumulation of,000011010011001111111100011111011001011000110110
received accumulation of error,001111111100011111011001011000110110000111010100
accumulation of error statistics,011111011001011000110110000111010100011010101101
of error statistics and,011000110110000111010100011010101101011001101010
error statistics and comparison,000111010100011010101101011001101010011000101101
statistics and comparison against,011010101101011001101010011000101101010011111101
and comparison against tolerances,011001101010011000101101010011111101100000100111
comparison against tolerances and,011000101101010011111101100000100111011001101010
against tolerances and reporting,010011111101100000100111011001101010010100100100
tolerances and reporting of,100000100111011001101010010100100100011000110110
and reporting of all,011001101010010100100100011000110110011111010000
reporting of all out,010100100100011000110110011111010000011101000010
of all out of,011000110110011111010000011101000010011000110110
all out of tolerance,011111010000011101000010011000110110001010010011
out of tolerance conditions,011101000010011000110110001010010011000100111011
of tolerance conditions input,011000110110001010010011000100111011010111100010
tolerance conditions input data,001010010011000100111011010111100010001100010101
conditions input data management,000100111011010111100010001100010101000000111011
input data management the,010111100010001100010101000000111011001011011000
data management the be,001100010101000000111011001011011000000000000111
management the be shall,000000111011001011011000000000000111010011000000
the be shall store,001011011000000000000111010011000000010110111100
be shall store input,000000000111010011000000010110111100010111100010
shall store input data,010011000000010110111100010111100010001100010101
store input data records,010110111100010111100010001100010101011100001100
input data records in,010111100010001100010101011100001100000011000010
data records in a,001100010101011100001100000011000010000000100000
records in a memory,011100001100000011000010000000100000001011000110
in a memory buffer,000011000010000000100000001011000110000010110011
a memory buffer and,000000100000001011000110000010110011011001101010
memory buffer and track,001011000110000010110011011001101010010111101010
buffer and track buffer,000010110011011001101010010111101010000010110011
and track buffer locations,011001101010010111101010000010110011010110011111
track buffer locations of,010111101010000010110011010110011111011000110110
buffer locations of all,000010110011010110011111011000110110011111010000
locations of all input,010110011111011000110110011111010000010111100010
of all input data,011000110110011111010000010111100010001100010101
all input data until,011111010000010111100010001100010101000111110111
input data until data,010111100010001100010101000111110111001100010101
data until data processing,001100010101000111110111001100010101011100111010
until data processing is,000111110111001100010101011100111010001111011110
data processing is complete,001100010101011100111010001111011110010000011011
report any buffer overflow,001111101110011011011111000010110011010010111011
any buffer overflow conditions,011011011111000010110011010010111011000100111011
buffer overflow conditions processing,000010110011010010111011000100111011011100111010
overflow conditions processing management,010010111011000100111011011100111010000000111011
conditions processing management the,000100111011011100111010000000111011001011011000
processing management the be,011100111010000000111011001011011000000000000111
the be shall respond,001011011000000000000111010011000000011111110000
be shall respond to,000000000111010011000000011111110000010011010101
shall respond to incoming,010011000000011111110000010011010101010010001000
respond to incoming correlator,011111110000010011010101010010001000011000100110
to incoming correlator mode,010011010101010010001000011000100110010100011001
incoming correlator mode changes,010010001000011000100110010100011001001001001000
correlator mode changes user,011000100110010100011001001001001000011010001100
mode changes user optional,010100011001001001001000011010001100010100100000
changes user optional processing,001001001000011010001100010100100000011100111010
user optional processing sequence,011010001100010100100000011100111010011001000101
optional processing sequence andor,010100100000011100111010011001000101001011000101
processing sequence andor parameter,011100111010011001000101001011000101011000111000
sequence andor parameter changes,011001000101001011000101011000111000001001001000
andor parameter changes and,001011000101011000111000001001001000011001101010
parameter changes and other,011000111000001001001000011001101010011110011010
changes and other external,001001001000011001101010011110011010010110010011
and other external inputs,011001101010011110011010010110010011001111100100
other external inputs that,011110011010010110010011001111100100011111001101
external inputs that affect,010110010011001111100100011111001101010011111001
inputs that affect the,001111100100011111001101010011111001001011011000
that affect the data,011111001101010011111001001011011000001100010101
affect the data processing,010011111001001011011000001100010101011100111010
the data processing pipeline,001011011000001100010101011100111010001110001100
update internal parameter tables,000010110111001111001101011000111000011011011110
internal parameter tables and,001111001101011000111000011011011110011001101010
parameter tables and synchronize,011000111000011011011110011001101010000100111101
tables and synchronize data,011011011110011001101010000100111101001100010101
and synchronize data processing,011001101010000100111101001100010101011100111010
synchronize data processing pipeline,000100111101001100010101011100111010001110001100
data processing pipeline evla,001100010101011100111010001110001100001010010000
processing pipeline evla operations,011100111010001110001100001010010000000011100010
pipeline evla operations system,001110001100001010010000000011100010001110100100
evla operations system srs,001010010000000011100010001110100100011111000110
operations system srs with,000011100010001110100100011111000110011101000001
system srs with new,001110100100011111000110011101000001000110100001
srs with new operational,011111000110011101000001000110100001010010001011
with new operational conditions,011101000001000110100001010010001011000100111011
new operational conditions time,000110100001010010001011000100111011000010010111
operational conditions time series,010010001011000100111011000010010111000100010100
conditions time series assembly,000100111011000010010111000100010100001010001001
time series assembly the,000010010111000100010100001010001001001011011000
series assembly the be,000100010100001010001001001011011000000000000111
assembly the be shall,001010001001001011011000000000000111010011000000
the be shall assemble,001011011000000000000111010011000000011100101011
be shall assemble the,000000000111010011000000011100101011001011011000
shall assemble the received,010011000000011100101011001011011000001111111100
assemble the received input,011100101011001011011000001111111100010111100010
the received input data,001011011000001111111100010111100010001100010101
received input data into,001111111100010111100010001100010101001011010101
input data into continuous,010111100010001100010101001011010101001001111001
data into continuous time,001100010101001011010101001001111001000010010111
into continuous time series,001011010101001001111001000010010111000100010100
continuous time series lag,001001111001000010010111000100010100001111111010
time series lag sets,000010010111000100010100001111111010011100000110
series lag sets data,000100010100001111111010011100000110001100010101
lag sets data integrity,001111111010011100000110001100010101001000111100
sets data integrity verification,011100000110001100010101001000111100010101011011
data integrity verification the,001100010101001000111100010101011011001011011000
integrity verification the be,001000111100010101011011001011011000000000000111
verification the be shall,010101011011001011011000000000000111010011000000
the be shall ensure,001011011000000000000111010011000000001101001001
be shall ensure that,000000000111010011000000001101001001011111001101
shall ensure that time,010011000000001101001001011111001101000010010111
ensure that time series,001101001001011111001101000010010111000100010100
that time series data,011111001101000010010111000100010100001100010101
time series data is,000010010111000100010100001100010101001111011110
series data is correctly,000100010100001100010101001111011110001101100001
data is correctly ordered,001100010101001111011110001101100001000010101101
is correctly ordered and,001111011110001101100001000010101101011001101010
correctly ordered and contains,001101100001000010101101011001101010011111101100
ordered and contains valid,000010101101011001101010011111101100011010000010
and contains valid data,011001101010011111101100011010000010001100010101
contains valid data values,011111101100011010000010001100010101010100101101
valid data values along,011010000010001100010101010100101101000001100100
data values along its,001100010101010100101101000001100100011100010010
values along its entire,010100101101000001100100011100010010011100010001
along its entire extent,000001100100011100010010011100010001010111111100
compare against tolerances and,001010000110010011111101100000100111011001101010
against tolerances and report,010011111101100000100111011001101010001111101110
tolerances and report all,100000100111011001101010001111101110011111010000
and report all out,011001101010001111101110011111010000011101000010
report all out of,001111101110011111010000011101000010011000110110
of tolerance conditions data,011000110110001010010011000100111011001100010101
tolerance conditions data invalid,001010010011000100111011001100010101011010100000
conditions data invalid the,000100111011001100010101011010100000001011011000
data invalid the be,001100010101011010100000001011011000000000000111
invalid the be shall,011010100000001011011000000000000111010011000000
the be shall replace,001011011000000000000111010011000000011101001010
be shall replace all,000000000111010011000000011101001010011111010000
shall replace all invalid,010011000000011101001010011111010000011010100000
replace all invalid data,011101001010011111010000011010100000001100010101
all invalid data with,011111010000011010100000001100010101011101000001
invalid data with zero,011010100000001100010101011101000001010101001110
data with zero values,001100010101011101000001010101001110010100101101
with zero values data,011101000001010101001110010100101101001100010101
zero values data invalid,010101001110010100101101001100010101011010100000
values data invalid count,010100101101001100010101011010100000010011011000
data invalid count the,001100010101011010100000010011011000001011011000
invalid count the be,011010100000010011011000001011011000000000000111
count the be shall,010011011000001011011000000000000111010011000000
the be shall keep,001011011000000000000111010011000000011001010111
be shall keep track,000000000111010011000000011001010111010111101010
shall keep track of,010011000000011001010111010111101010011000110110
keep track of data,011001010111010111101010011000110110001100010101
track of data invalids,010111101010011000110110001100010101010000001111
of data invalids normalization,011000110110001100010101010000001111001000101101
data invalids normalization the,001100010101010000001111001000101101001011011000
invalids normalization the be,010000001111001000101101001011011000000000000111
normalization the be shall,001000101101001011011000000000000111010011000000
be able to apply,000000000111001100110011010011010101001100000111
able to apply normalizations,001100110011010011010101001100000111001001011000
to apply normalizations based,010011010101001100000111001001011000000010100000
apply normalizations based on,001100000111001001011000000010100000011010001011
normalizations based on reported,001001011000000010100000011010001011001010101000
based on reported data,000010100000011010001011001010101000001100010101
on reported data invalid,011010001011001010101000001100010101011010100000
reported data invalid counts,001010101000001100010101011010100000011010000000
data invalid counts coarse,001100010101011010100000011010000000011001001111
invalid counts coarse quantization,011010100000011010000000011001001111001001101111
counts coarse quantization correction,011010000000011001001111001001101111001110111011
coarse quantization correction the,011001001111001001101111001110111011001011011000
quantization correction the be,001001101111001110111011001011011000000000000111
correction the be shall,001110111011001011011000000000000111010011000000
able to apply corrections,001100110011010011010101001100000111011000011011
to apply corrections based,010011010101001100000111011000011011000010100000
apply corrections based on,001100000111011000011011000010100000011010001011
corrections based on state,011000011011000010100000011010001011011101001111
based on state count,000010100000011010001011011101001111010011011000
on state count andor,011010001011011101001111010011011000001011000101
state count andor quantizer,011101001111010011011000001011000101000100001100
count andor quantizer power,010011011000001011000101000100001100010100100001
andor quantizer power measurement,001011000101000100001100010100100001000000011110
this is the vanvleck,000010011000001111011110001011011000001101100111
is the vanvleck correction,001111011110001011011000001101100111001110111011
the vanvleck correction time,001011011000001101100111001110111011000010010111
vanvleck correction time stamp,001101100111001110111011000010010111011101110100
correction time stamp adjustment,001110111011000010010111011101110100001101000100
time stamp adjustment the,000010010111011101110100001101000100001011011000
stamp adjustment the be,011101110100001101000100001011011000000000000111
adjustment the be shall,001101000100001011011000000000000111010011000000
be able to make,000000000111001100110011010011010101011101100101
able to make time,001100110011010011010101011101100101000010010111
to make time stamp,010011010101011101100101000010010111011101110100
make time stamp adjustments,011101100101000010010111011101110100001000110001
time stamp adjustments as,000010010111011101110100001000110001011001110110
stamp adjustments as required,011101110100001000110001011001110110011001100111
adjustments as required by,001000110001011001110110011001100111001000011010
as required by the,011001110110011001100111001000011010001011011000
required by the observational,011001100111001000011010001011011000000010100001
by the observational mode,001000011010001011011000000010100001010100011001
the observational mode and,001011011000000010100001010100011001011001101010
observational mode and correlator,000010100001010100011001011001101010011000100110
mode and correlator output,010100011001011001101010011000100110000111010000
and correlator output parameters,011001101010011000100110000111010000000000110001
this arise when recirculation,000010011000011010010111001110110001011000100010
arise when recirculation is,011010010111001110110001011000100010001111011110
when recirculation is used,001110110001011000100010001111011110000011100001
recirculation is used windowing,011000100010001111011110000011100001011111011111
is used windowing the,001111011110000011100001011111011111001011011000
used windowing the be,000011100001011111011111001011011000000000000111
windowing the be shall,011111011111001011011000000000000111010011000000
be able to perform,000000000111001100110011010011010101000011111100
able to perform windowing,001100110011010011010101000011111100011111011111
to perform windowing operations,010011010101000011111100011111011111000011100010
perform windowing operations prior,000011111100011111011111000011100010010101000101
windowing operations prior and,011111011111000011100010010101000101011001101010
operations prior and subsequent,000011100010010101000101011001101010000111110110
prior and subsequent to,010101000101011001101010000111110110010011010101
and subsequent to fourier,011001101010000111110110010011010101010111100111
subsequent to fourier transform,000111110110010011010101010111100111010010010011
this will be needed,000010011000010011101110000000000111000101101110
will be needed for,010011101110000000000111000101101110000100111010
be needed for narrow,000000000111000101101110000100111010011010110100
needed for narrow band,000101101110000100111010011010110100001110001111
for narrow band rfi,000100111010011010110100001110001111010010011010
narrow band rfi mitigation,011010110100001110001111010010011010011000000101
post fourier transform windowing,001001110011010111100111010010010011011111011111
fourier transform windowing will,010111100111010010010011011111011111010011101110
transform windowing will be,010010010011011111011111010011101110000000000111
windowing will be applied,011111011111010011101110000000000111011100100101
will be applied as,010011101110000000000111011100100101011001110110
be applied as a,000000000111011100100101011001110110000000100000
applied as a convolution,011100100101011001110110000000100000000100101001
as a convolution time,011001110110000000100000000100101001000010010111
a convolution time domain,000000100000000100101001000010010111010100011000
convolution time domain processing,000100101001000010010111010100011000011100111010
time domain processing the,000010010111010100011000011100111010001011011000
domain processing the be,010100011000011100111010001011011000000000000111
processing the be shall,011100111010001011011000000000000111010011000000
able to apply user,001100110011010011010101001100000111011010001100
to apply user selected,010011010101001100000111011010001100010000110010
apply user selected time,001100000111011010001100010000110010000010010111
user selected time domain,011010001100010000110010000010010111010100011000
selected time domain processes,010000110010000010010111010100011000011111010111
these processes should be,011100011111011111010111011000010000000000000111
processes should be constructed,011111010111011000010000000000000111010101011110
should be constructed to,011000010000000000000111010101011110010011010101
be constructed to be,000000000111010101011110010011010101000000000111
constructed to be chainable,010101011110010011010101000000000111010111010111
to be chainable output,010011010101000000000111010111010111000111010000
be chainable output of,000000000111010111010111000111010000011000110110
chainable output of any,010111010111000111010000011000110110011011011111
output of any time,000111010000011000110110011011011111000010010111
of any time domain,011000110110011011011111000010010111010100011000
any time domain process,011011011111000010010111010100011000000001011110
time domain process can,000010010111010100011000000001011110001010011110
domain process can be,010100011000000001011110001010011110000000000111
process can be piped,000001011110001010011110000000000111010100110111
can be piped to,001010011110000000000111010100110111010011010101
be piped to input,000000000111010100110111010011010101010111100010
piped to input of,010100110111010011010101010111100010011000110110
to input of any,010011010101010111100010011000110110011011011111
input of any other,010111100010011000110110011011011111011110011010
of any other including,011000110110011011011111011110011010011010101111
any other including replica,011011011111011110011010011010101111011001111110
other including replica of,011110011010011010101111011001111110011000110110
including replica of self,011010101111011001111110011000110110011101101111
replica of self and,011001111110011000110110011101101111011001101010
of self and fourier,011000110110011101101111011001101010010111100111
self and fourier transform,011101101111011001101010010111100111010010010011
and fourier transform and,011001101010010111100111010010010011011001101010
fourier transform and repeatable,010111100111010010010011011001101010000111010110
transform and repeatable in,010010010011011001101010000111010110000011000010
