lambda_gram,embedding
currently expected form,001101100100101000001101011000010
expected form compatible,010100000110101100001000101001011
form compatible aips,010110000100010100101100001010001
compatible aips measurement,001010010110000101000110000110101
aips measurement sets,000010100011000011010111001011100
monitor control system,100011001000011000011111011100111
control system shall,001100001111101110011111001011110
system shall acknowledge,110111001111100101111000000011101
shall acknowledge receipt,110010111100000001110110110101011
acknowledge receipt data,000000111011011010101100110111111
receipt data received,101101010110011011111110110101101
data received mc,001101111111011010110110000110001
received mc correlator,101101011011000011000100110010111
mc correlator system,100001100010011001011111011100111
correlator system shall,001100101111101110011111001011110
system shall notify,110111001111100101111010010100001
shall notify mc,110010111101001010000110000110001
notify mc detected,100101000011000011000100111110001
mc detected interruptions,100001100010011111000101110011101
detected interruptions data,001111100010111001110100110111111
interruptions data delivery,011100111010011011111100111010111
data delivery correlator,001101111110011101011100110010111
delivery correlator ee,001110101110011001011101000110110
correlator ee shall,001100101110100011011011001011110
ee shall verify,010001101101100101111011101111111
shall verify successful,110010111101110111111111011010000
verify successful delivery,111011111111101101000000111010111
successful delivery output,110110100000011101011110011010001
delivery output ee,001110101111001101000101000110110
output ee internal,100110100010100011011001110010110
ee internal data,010001101100111001011000110111111
internal data shall,011100101100011011111111001011110
data shall guarantee,001101111111100101111001100000101
shall guarantee safe,110010111100110000010111000011111
guarantee safe delivery,011000001011100001111100111010111
safe delivery internal,110000111110011101011101110010110
delivery internal messages,001110101110111001011010001000111
internal messages lag,011100101101000100011101111001011
messages lag frames,100010001110111100101101011010000
lag frames shall,011110010110101101000011001011110
frames shall able,010110100001100101111000000000010
shall able handle,110010111100000000001001100001110
able handle lag,000000000100110000111001111001011
handle lag frames,011000011100111100101101011010000
lag frames less,011110010110101101000001111100011
frames less values,010110100000111110001111101111001
less values lag,011111000111110111100101111001011
values lag sets,111011110010111100101111001011100
lag sets shall,011110010111100101110011001011110
sets shall able,110010111001100101111000000000010
handle lag sets,011000011100111100101111001011100
lag sets maximum,011110010111100101110010000101111
sets maximum size,110010111001000010111111001111010
maximum size value,100001011111100111101011101111000
data receive shall,001101111111011010110011001011110
receive shall receive,101101011001100101111010110101100
shall receive incoming,110010111101011010110001101011011
receive incoming data,101101011000110101101100110111111
incoming data packets,011010110110011011111110011011101
data packets correlator,001101111111001101110100110010111
packets correlator backend,100110111010011001011100010111000
correlator backend network,001100101110001011100010010001010
backend network interface,000101110001001000101001110010011
network part system,100100010101001110011011011100111
part system verify,100111001101101110011111101111111
system verify receive,110111001111110111111110110101100
verify receive shall,111011111111011010110011001011110
receive shall verify,101101011001100101111011101111111
verify successful receipt,111011111111101101000010110101011
successful receipt incoming,110110100001011010101101101011011
receipt incoming data,101101010110110101101100110111111
incoming data correlator,011010110110011011111100110010111
includes checking receive,011010110010010001110010110101100
checking receive errors,001000111001011010110001001100110
receive errors determining,101101011000100110011000111110101
errors determining expected,010011001100011111010101010000011
determining expected data,001111101010101000001100110111111
expected data received,010100000110011011111110110101101
data received accumulation,001101111111011010110100000010111
received accumulation error,101101011010000001011101001100101
accumulation error statistics,000000101110100110010111010110000
error statistics comparison,010011001011101011000000101001000
statistics comparison tolerances,110101100000010100100011100010110
comparison tolerances reporting,001010010001110001011010111100001
tolerances reporting tolerance,111000101101011110000111100010101
reporting tolerance conditions,101111000011110001010100101100011
tolerance conditions input,111000101010010110001101101111001
conditions input data,001011000110110111100100110111111
input data management,011011110010011011111110000100000
data management shall,001101111111000010000011001011110
management shall store,100001000001100101111011010111010
shall store input,110010111101101011101001101111001
store input data,110101110100110111100100110111111
input data records,011011110010011011111110110111001
data records memory,001101111111011011100110001000000
records memory buffer,101101110011000100000000011100101
memory buffer track,100010000000001110010111100011110
buffer track buffer,000111001011110001111000011100101
track buffer locations,111000111100001110010101111111101
buffer locations input,000111001010111111110101101111001
locations input data,011111111010110111100100110111111
input data data,011011110010011011111100110111111
data data processing,001101111110011011111110101100011
data processing complete,001101111111010110001100101010000
report buffer overflow,101110111110001110010110011010100
buffer overflow conditions,000111001011001101010000101100011
overflow conditions processing,100110101000010110001110101100011
conditions processing management,001011000111010110001110000100000
processing management shall,101011000111000010000011001011110
management shall respond,100001000001100101111010111111010
shall respond incoming,110010111101011111101001101011011
respond incoming correlator,101111110100110101101100110010111
incoming correlator mode,011010110110011001011110001011100
correlator mode changes,001100101111000101110000100010100
mode changes user,100010111000010001010011101100011
changes user optional,001000101001110110001110011000101
user optional processing,111011000111001100010110101100011
optional processing sequence,100110001011010110001111001010010
processing sequence andor,101011000111100101001000001101010
sequence andor parameter,110010100100000110101010011100011
andor parameter changes,000011010101001110001100100010100
parameter changes external,100111000110010001010001010001101
changes external inputs,001000101000101000110101101111010
external inputs affect,010100011010110111101000001001001
inputs affect data,011011110100000100100100110111111
affect data processing,000010010010011011111110101100011
data processing pipeline,001101111111010110001110100010110
update internal parameter,111010101110111001011010011100011
internal parameter tables,011100101101001110001111011101011
parameter tables synchronize,100111000111101110101111011100110
tables synchronize data,110111010111101110011000110111111
synchronize data processing,110111001100011011111110101100011
processing pipeline evla,101011000111010001011001001110010
pipeline evla operations,101000101100100111001010011000010
evla operations system,010011100101001100001011011100111
operations system srs,100110000101101110011111010011101
system srs new,110111001111101001110110010001101
srs new operational,110100111011001000110110011000001
new operational conditions,100100011011001100000100101100011
operational conditions time,100110000010010110001111100001111
conditions time series,001011000111110000111111001010100
time series assembly,111000011111100101010000010010000
series assembly shall,110010101000001001000011001011110
assembly shall assemble,000100100001100101111000010001111
shall assemble received,110010111100001000111110110101101
assemble received input,000100011111011010110101101111001
received input data,101101011010110111100100110111111
input data continuous,011011110010011011111100110000110
data continuous time,001101111110011000011011100001111
continuous time series,001100001101110000111111001010100
time series lag,111000011111100101010001111001011
series lag sets,110010101000111100101111001011100
lag sets data,011110010111100101110000110111111
sets data integrity,110010111000011011111101110000101
data integrity verification,001101111110111000010111101111110
integrity verification shall,011100001011110111111011001011110
verification shall ensure,111011111101100101111001001011000
shall ensure time,110010111100100101100011100001111
ensure time series,010010110001110000111111001010100
time series data,111000011111100101010000110111111
series data correctly,110010101000011011111100110010011
data correctly ordered,001101111110011001001110011001001
correctly ordered contains,001100100111001100100100110000000
ordered contains valid,100110010010011000000011101110100
contains valid data,001100000001110111010000110111111
valid data values,111011101000011011111111101111001
data values along,001101111111110111100100001011101
values along entire,111011110010000101110101001011100
along entire extent,000010111010100101110001010001100
compare tolerances report,001010001101110001011010111011111
tolerances report tolerance,111000101101011101111111100010101
report tolerance conditions,101110111111110001010100101100011
tolerance conditions data,111000101010010110001100110111111
conditions data invalid,001011000110011011111101110100010
data invalid shall,001101111110111010001011001011110
invalid shall replace,011101000101100101111010111010111
shall replace invalid,110010111101011101011101110100010
replace invalid data,101110101110111010001000110111111
invalid data zero,011101000100011011111111111000001
data zero values,001101111111111100000111101111001
zero values data,111110000011110111100100110111111
values data invalid,111011110010011011111101110100010
data invalid count,001101111110111010001000110011100
invalid count shall,011101000100011001110011001011110
count shall keep,001100111001100101111001110111101
shall keep track,110010111100111011110111100011110
keep track data,011101111011110001111000110111111
track data invalids,111000111100011011111101110100011
data invalids normalization,001101111110111010001110010011011
invalids normalization shall,011101000111001001101111001011110
normalization shall able,100100110111100101111000000000010
shall able apply,110010111100000000001000001111011
able apply normalizations,000000000100000111101110010011100
apply normalizations based,000011110111001001110000011000000
normalizations based reported,100100111000001100000010111100000
based reported data,000110000001011110000000110111111
reported data invalid,101111000000011011111101110100010
data invalid counts,001101111110111010001000110011110
invalid counts coarse,011101000100011001111000100101110
counts coarse quantization,001100111100010010111010110001011
coarse quantization correction,001001011101011000101100110010001
quantization correction shall,101100010110011001000111001011110
correction shall able,001100100011100101111000000000010
able apply corrections,000000000100000111101100110010010
apply corrections based,000011110110011001001000011000000
corrections based state,001100100100001100000011010101010
based state count,000110000001101010101000110011100
state count andor,110101010100011001110000001101010
count andor quantizer,001100111000000110101010110001100
andor quantizer power,000011010101011000110010100111000
vanvleck correction time,111011110100011001000111100001111
correction time stamp,001100100011110000111111010100001
time stamp adjustment,111000011111101010000100000111100
stamp adjustment shall,110101000010000011110011001011110
adjustment shall able,000001111001100101111000000000010
shall able make,110010111100000000001010000011000
able make time,000000000101000001100011100001111
make time stamp,100000110001110000111111010100001
time stamp adjustments,111000011111101010000100000111101
stamp adjustments required,110101000010000011110110111101001
adjustments required observational,000001111011011110100110010100101
required observational mode,101111010011001010010110001011100
observational mode correlator,100101001011000101110000110010111
mode correlator output,100010111000011001011110011010001
correlator output parameters,001100101111001101000110011100100
arise recirculation used,000100010001011011000011101100001
recirculation used windowing,101101100001110110000111110101100
used windowing shall,111011000011111010110011001011110
windowing shall able,111101011001100101111000000000010
shall able perform,110010111100000000001010011111111
able perform windowing,000000000101001111111111110101100
perform windowing operations,100111111111111010110010011000010
windowing operations prior,111101011001001100001010101010110
operations prior subsequent,100110000101010101011011011001110
prior subsequent fourier,101010101101101100111001011001101
subsequent fourier transform,110110011100101100110111100100110
needed narrow band,100100001011000111101100010111011
narrow band rfi,100011110110001011101111000010001
band rfi mitigation,000101110111100001000110001011001
post fourier transform,101001100010101100110111100100110
fourier transform windowing,010110011011110010011011110101100
transform windowing applied,111001001101111010110000001111010
windowing applied convolution,111101011000000111101000110001101
applied convolution time,000011110100011000110111100001111
convolution time domain,001100011011110000111101000011100
time domain processing,111000011110100001110010101100011
domain processing shall,010000111001010110001111001011110
processing shall able,101011000111100101111000000000010
able apply user,000000000100000111101111101100011
apply user selected,000011110111110110001111001000100
user selected time,111011000111100100010011100001111
selected time domain,110010001001110000111101000011100
time domain processes,111000011110100001110010101100010
processes constructed chainable,101011000100010111101100100010001
constructed chainable output,001011110110010001000110011010001
chainable output time,001000100011001101000111100001111
output time domain,100110100011110000111101000011100
time domain process,111000011110100001110010101100000
domain process piped,010000111001010110000010100010101
process piped input,101011000001010001010101101111001
piped input including,101000101010110111100101101011010
input including replica,011011110010110101101010111011011
including replica self,011010110101011101101111001000111
replica self fourier,101110110111100100011101011001101
self fourier transform,110010001110101100110111100100110
fourier transform repeatable,010110011011110010011010111010110
transform repeatable chain,111001001101011101011000100010000
optional time domain,100110001011110000111101000011100
domain processes yet,010000111001010110001011111000000
processes yet proposed,101011000101111100000010101111001
yet proposed fourier,111110000001010111100101011001101
proposed fourier transform,101011110010101100110111100100110
fourier transform processing,010110011011110010011010101100011
transform processing shall,111001001101010110001111001011110
able perform fourier,000000000101001111111101011001101
fourier transform lag,010110011011110010011001111001011
transform lag set,111001001100111100101111001011011
lag set time,011110010111100101101111100001111
set time series,110010110111110000111111001010100
poweroftwo complextocomplex fast,101001110010010101001101010011001
complextocomplex fast fourier,001010100110101001100101011001101
fast fourier transform,010100110010101100110111100100110
fourier transform retention,010110011011110010011011000000111
transform retention output,111001001101100000011110011010001
retention output positive,110000001111001101000110100101110
output positive negative,100110100011010010111010010000111
positive negative frequencies,101001011101001000011101011010101
negative frequencies used,100100001110101101010111101100001
process must able,101011000001000111010000000000010
must able accept,100011101000000000001000000000110
able accept input,000000000100000000011001101111001
accept input output,000000001100110111100110011010001
input output time,011011110011001101000111100001111
domain processes frequency,010000111001010110001001011010110
processes frequency domain,101011000100101101011001000011100
frequency domain processing,010110101100100001110010101100011
user selected frequency,111011000111100100010001011010110
selected frequency domain,110010001000101101011001000011100
frequency domain processes,010110101100100001110010101100010
chainable output fourier,001000100011001101000101011001101
output fourier transform,100110100010101100110111100100110
fourier transform frequency,010110011011110010011001011010110
transform frequency domain,111001001100101101011001000011100
frequency domain process,010110101100100001110010101100000
piped input frequency,101000101010110111100101011010110
input frequency domain,011011110010101101011001000011100
domain process including,010000111001010110000001101011010
process including replica,101011000000110101101010111011011
replica self repeatable,101110110111100100011110111010110
self repeatable chain,110010001111011101011000100010000
yet proposed integration,111110000001010111100101110000100
proposed integration shall,101011110010111000010011001011110
integration shall able,011100001001100101111000000000010
shall able sum,110010111100000000001011011010110
able sum frequency,000000000101101101011001011010110
sum frequency domain,110110101100101101011001000011100
frequency domain spectral,010110101100100001110011010010101
domain spectral results,010000111001101001010111000000101
amount time duration,000011001101110000111101000101010
time duration summation,111000011110100010101011011010111
duration summation controlled,010001010101101101011100110001000
summation controlled observational,110110101110011000100010010100101
controlled observational mode,001100010001001010010110001011100
observational mode parameter,100101001011000101110010011100011
mode parameter obtained,100010111001001110001110010101000
parameter obtained via,100111000111001010100011110000011
obtained via mc,100101010001111000001110000110001
keep track number,011101111011110001111010010100010
track number samplesdumps,111000111101001010001011000100010
number samplesdumps integrated,100101000101100010001001110000011
samplesdumps integrated spectral,110001000100111000001111010010101
integrated spectral channel,011100000111101001010100100010110
summation occur optional,110110101111001010100110011000101
occur optional frequency,100101010011001100010101011010110
optional frequency domain,100110001010101101011001000011100
domain processing none,010000111001010110001110010010010
processing none fourier,101011000111001001001001011001101
none fourier transform,100100100100101100110111100100110
integration long periods,011100001001000000010110100000110
long periods time,100000001011010000011011100001111
periods time throttle,101000001101110000111111100001100
time throttle output,111000011111110000110010011010001
throttle output correlator,111000011001001101000100110010111
output correlator rate,100110100010011001011110110010101
correlator rate manageable,001100101111011001010110000011110
rate manageable ee,101100101011000001111001000110110
manageable ee output,100000111100100011011010011010001
ee output formatting,010001101101001101000101011000110
output formatting shall,100110100010101100011011001011110
formatting shall combine,010110001101100101111000100111100
shall combine finished,110010111100010011110001010101101
combine finished spectra,001001111000101010110111010010100
finished spectra meta,010101011011101001010010001001000
spectra meta auxiliary,110100101001000100100000010101110
meta auxiliary data,100010010000001010111000110111111
auxiliary data form,000101011100011011111101011000010
data form suitably,001101111110101100001011011010101
form suitably formatted,010110000101101101010101011000101
suitably formatted output,110110101010101100010110011010001
formatted output data,010110001011001101000100110111111
output data sets,100110100010011011111111001011100
measurement sets expected,100001101011100101110001010000011
sets expected entities,110010111000101000001101001011101
expected entities output,010100000110100101110110011010001
entities output data,010010111011001101000100110111111
output data management,100110100010011011111110000100000
shall store formatted,110010111101101011101001011000101
store formatted output,110101110100101100010110011010001
output data records,100110100010011011111110110111001
memory buffer backup,100010000000001110010100010111010
buffer backup disk,000111001010001011101001000001000
backup disk buffering,000101110100100000100000011100110
store data ready,110101110100011011111110110100001
data ready transmission,001101111111011010000111100101000
ready transmission ee,101101000011110010100001000110110
transmission ee system,111001010000100011011011011100111
ee system successful,010001101101101110011111011010000
system successful transfer,110111001111101101000011100100100
successful transfer occurred,110110100001110010010010010101010
report errors buffer,101110111110100110011000011100101
errors buffer overflow,010011001100001110010110011010100
overflow conditions occur,100110101000010110001110010101001
conditions occur data,001011000111001010100100110111111
occur data send,100101010010011011111111001001100
data send shall,001101111111100100110011001011110
send shall send,110010011001100101111011001001100
shall send output,110010111101100100110010011010001
send output data,110010011001001101000100110111111
output data ee,100110100010011011111101000110110
data ee system,001101111110100011011011011100111
ee system send,010001101101101110011111001001100
system send verify,110111001111100100110011101111111
send verify shall,110010011001110111111111001011110
verify shall verify,111011111111100101111011101111111
shall verify sent,110010111101110111111111001010000
verify sent data,111011111111100101000000110111111
sent data successfully,110010100000011011111111011010001
data successfully received,001101111111101101000110110101101
report errors monitor,101110111110100110011010001100100
errors monitor io,010011001101000110010001110101001
monitor io performance,100011001000111010100110100000000
io performance shall,011101010011010000000011001011110
performance shall monitor,101000000001100101111010001100100
shall monitor data,110010111101000110010000110111111
monitor data transfer,100011001000011011111111100100100
data transfer rates,001101111111110010010010110010110
transfer rates evla,111001001001011001011001001110010
rates evla operations,101100101100100111001010011000010
system srs correlator,110111001111101001110100110010111
srs correlator ee,110100111010011001011101000110110
accumulate data transfer,000000101100011011111111100100100
data transfer statistics,001101111111110010010011010110000
transfer statistics compare,111001001001101011000000101000110
statistics compare tolerances,110101100000010100011011100010110
tolerance conditions monitor,111000101010010110001110001100100
conditions monitor compute,001011000111000110010000101011010
monitor compute performance,100011001000010101101010100000000
compute performance shall,001010110101010000000011001011110
shall monitor overall,110010111101000110010010011010011
monitor overall data,100011001001001101001100110111111
overall data processing,100110100110011011111110101100011
data processing rate,001101111111010110001110110010101
monitor compute errors,100011001000010101101001001100110
compute errors shall,001010110100100110011011001011110
errors shall trap,010011001101100101111011100101001
shall trap flag,110010111101110010100101010110100
trap flag repair,111001010010101011010010111010101
flag repair infs,010101101001011101010101101110000
repair infs nans,101110101010110111000010001111010
infs nans underflows,011011100001000111101011101000000
nans underflows overflows,100011110101110100000010011010101
underflows overflows computation,111010000001001101010100101011000
overflows computation errors,100110101010010101100001001100110
accumulate computation error,000000101100010101100001001100101
computation error statistics,001010110000100110010111010110000
error statistics compare,010011001011101011000000101000110
conditions monitor processes,001011000111000110010010101100010
monitor processes shall,100011001001010110001011001011110
processes shall periodically,101011000101100101111010100000101
shall periodically upon,110010111101010000010111101011011
periodically upon request,101000001011110101101110111100101
upon request check,111010110111011110010100100011011
request check pids,101111001010010001101110100010010
check pids assure,001000110111010001001000010011000
pids assure started,101000100100001001100011010101000
assure started tasks,000100110001101010100011011110100
started tasks alive,110101010001101111010000001010101
tasks alive running,110111101000000101010111000011110
report missing stopped,101110111111000101100011010111000
missing stopped defunct,100010110001101011100000111010000
stopped defunct damaged,110101110000011101000000110111100
defunct damaged processes,001110100000011011110010101100010
damaged processes monitor,001101111001010110001010001100100
processes monitor processors,101011000101000110010010101100101
monitor processors shall,100011001001010110010111001011110
processors shall periodically,101011001011100101111010100000101
request check backend,101111001010010001101100010111000
check backend physical,001000110110001011100010100010001
backend physical processors,000101110001010001000110101100101
physical processors assure,101000100011010110010100010011000
processors assure needed,101011001010001001100010010000101
assure needed processors,000100110001001000010110101100101
needed processors alive,100100001011010110010100001010101
processors alive responding,101011001010000101010110111111011
report crashed stopped,101110111110011010010011010111000
crashed stopped unresponsive,001101001001101011100011101010011
stopped unresponsive processors,110101110001110101001110101100101
unresponsive processors monitor,111010100111010110010110001100100
processors monitor networks,101011001011000110010010010001011
monitor networks shall,100011001001001000101111001011110
networks shall periodically,100100010111100101111010100000101
check backend internal,001000110110001011100001110010110
backend internal networks,000101110000111001011010010001011
internal networks assure,011100101101001000101100010011000
networks assure communication,100100010110001001100000101000011
assure communication connections,000100110000010100001100101101101
communication connections intact,001010000110010110110101110000001
connections intact functioning,001011011010111000000101011100111
report nonfunctioning components,101110111111001001011000101010110
nonfunctioning components start,100100101100010101011011010100111
components start process,001010101101101010011110101100000
start process shall,110101001111010110000011001011110
process shall able,101011000001100101111000000000010
shall able initiate,110010111100000000001001101110011
able initiate processing,000000000100110111001110101100011
initiate processing task,011011100111010110001111011110011
processing task backend,101011000111101111001100010111000
task backend processor,110111100110001011100010101100100
backend processor stop,000101110001010110010011010110111
processor stop process,101011001001101011011110101100000
stop process shall,110101101111010110000011001011110
shall able signal,110010111100000000001011001101101
able signal kill,000000000101100110110101111000011
signal kill backend,110011011010111100001100010111000
kill backend process,011110000110001011100010101100000
backend process alter,000101110001010110000000001011111
process alter priority,101011000000000101111110101011000
alter priority shall,000010111111010101100011001011110
priority shall able,101010110001100101111000000000010
shall able alter,110010111100000000001000001011111
able alter priority,000000000100000101111110101011000
alter priority tasks,000010111111010101100011011110100
priority tasks reboot,101010110001101111010010110101000
tasks reboot processor,110111101001011010100010101100100
reboot processor shall,101101010001010110010011001011110
processor shall able,101011001001100101111000000000010
able initiate reboot,000000000100110111001110110101000
initiate reboot backend,011011100111011010100000010111000
reboot backend physical,101101010000001011100010100010001
backend physical processor,000101110001010001000110101100100
physical processor reboot,101000100011010110010010110101000
processor reboot network,101011001001011010100010010001010
reboot network shall,101101010001001000101011001011110
network shall able,100100010101100101111000000000010
initiate reboot internal,011011100111011010100001110010110
reboot internal network,101101010000111001011010010001010
internal network offload,011100101101001000101010010110011
network offload shall,100100010101001011001111001011110
offload shall able,100101100111100101111000000000010
shall able redistribute,110010111100000000001010110111111
involve change destination,011101001100010001001000111101101
change destination ip,001000100100011110110101110101010
destination ip addresses,001111011010111010101000000111001
ip addresses correlator,011101010100000011100100110010111
addresses correlator network,000001110010011001011110010001010
correlator network general,001100101111001000101001011101011
network general processes,100100010100101110101110101100010
general processes shall,010111010111010110001011001011110
processes shall violate,101011000101100101111011110001001
shall violate archive,110010111101111000100100010000100
violate archive data,111100010010001000010000110111111
archive data requirements,000100001000011011111110111101011
processes shall reversible,101011000101100101111011000001111
shall reversible raw,110010111101100000111110110011000
reversible raw unconverted,110000011111011001100011100111111
raw unconverted input,101100110001110011111101101111001
unconverted input always,111001111110110111100100001100100
input always recoverable,011011110010000110010010110111011
always recoverable output,000011001001011011101110011010001
recoverable output data,101101110111001101000100110111111
output data construct,100110100010011011111100101111010
data construct specifications,001101111110010111101011010010001
construct specifications req,001011110101101001000110111100100
input data queue,011011110010011011111110110001111
data queue memory,001101111111011000111110001000000
queue memory buffer,101100011111000100000000011100101
memory buffer lag,100010000000001110010101111001011
buffer lag frames,000111001010111100101101011010000
data entry status,001101111110100110000011010110001
entry status queue,010011000001101011000110110001111
status queue track,110101100011011000111111100011110
queue track record,101100011111110001111010110110111
track record buffer,111000111101011011011100011100101
lag frames contain,011110010110101101000000101111110
frames contain information,010110100000010111111001101101110
contain information necessary,001011111100110110111010010000011
information necessary properly,011011011101001000001110101110101
necessary properly assemble,100100000111010111010100010001111
properly assemble complete,101011101010001000111100101010000
assemble complete lag,000100011110010101000001111001011
complete lag sets,001010100000111100101111001011100
lag sets output,011110010111100101110010011010001
sets output data,110010111001001101000100110111111
output data queue,100110100010011011111110110001111
memory buffer plus,100010000000001110010110100100011
buffer plus backup,000111001011010010001100010111010
plus backup disk,101001000110001011101001000001000
backup disk storage,000101110100100000100011010111001
disk storage processed,010000010001101011100110101100001
storage processed spectra,110101110011010110000111010010100
converted output aips,001100010111001101000100001010001
output aips measurement,100110100010000101000110000110101
aips measurement set,000010100011000011010111001011011
measurement set entities,100001101011100101101101001011101
set entities prior,110010110110100101110110101010110
entities prior transfer,010010111011010101011011100100100
prior transfer ee,101010101101110010010001000110110
record buffer processing,101101101110001110010110101100011
buffer processing parameters,000111001011010110001110011100100
processing parameters names,101011000111001110010010001111001
parameters names positions,100111001001000111100110100101101
names positions sequence,100011110011010010110111001010010
positions sequence adjustable,101001011011100101001000000111011
sequence adjustable parameters,110010100100000011101110011100100
adjustable parameters fixed,000001110111001110010001010110011
parameters fixed user,100111001000101011001111101100011
fixed user selectable,010101100111110110001111001000011
user selectable processing,111011000111100100001110101100011
selectable processing pipeline,110010000111010110001110100010110
processing pipeline applications,101011000111010001011000001111001
pipeline applications processing,101000101100000111100110101100011
applications processing flags,000011110011010110001101010110110
processing flags table,101011000110101011011011011101010
flags table flags,010101101101101110101001010110110
table flags needed,110111010100101011011010010000101
flags needed identify,010101101101001000010101100111110
needed identify various,100100001010110011111011101111100
identify various internal,011001111101110111110001110010110
various internal conditions,111011111000111001011000101100011
internal conditions relating,011100101100010110001110111001011
conditions relating error,001011000111011100101101001100101
relating error response,101110010110100110010110111111100
error response processing,010011001011011111110010101100011
response processing state,101111111001010110001111010101010
system srs metadata,110111001111101001110110001001001
srs metadata internally,110100111011000100100101110010111
metadata internally externally,100010010010111001011101010001110
internally externally generated,011100101110101000111001011101110
externally generated data,010100011100101110111000110111111
generated data processed,010111011100011011111110101100001
data processed time,001101111111010110000111100001111
processed time series,101011000011110000111111001010100
time series spectra,111000011111100101010011010010100
series spectra including,110010101001101001010001101011010
spectra including invalid,110100101000110101101001110100010
including invalid data,011010110100111010001000110111111
invalid data flags,011101000100011011111101010110110
data flags processes,001101111110101011011010101100010
flags processes applied,010101101101010110001000001111010
processes applied coordinates,101011000100000111101000110001110
