lambda_gram,embedding
shall acknowledge receipt data received,1100101111000000011101101101010110011011111110110101101
acknowledge receipt data received mc,0000001110110110101011001101111111011010110110000110001
receipt data received mc correlator,1011010101100110111111101101011011000011000100110010111
data received mc correlator system,0011011111110110101101100001100010011001011111011100111
received mc correlator system shall,1011010110110000110001001100101111101110011111001011110
mc correlator system shall notify,1000011000100110010111110111001111100101111010010100001
correlator system shall notify mc,0011001011111011100111110010111101001010000110000110001
system shall notify mc detected,1101110011111001011110100101000011000011000100111110001
shall notify mc detected interruptions,1100101111010010100001100001100010011111000101110011101
notify mc detected interruptions data,1001010000110000110001001111100010111001110100110111111
mc detected interruptions data delivery,1000011000100111110001011100111010011011111100111010111
detected interruptions data delivery correlator,0011111000101110011101001101111110011101011100110010111
interruptions data delivery correlator ee,0111001110100110111111001110101110011001011101000110110
data delivery correlator ee shall,0011011111100111010111001100101110100011011011001011110
delivery correlator ee shall verify,0011101011100110010111010001101101100101111011101111111
correlator ee shall verify successful,0011001011101000110110110010111101110111111111011010000
ee shall verify successful delivery,0100011011011001011110111011111111101101000000111010111
shall verify successful delivery output,1100101111011101111111110110100000011101011110011010001
verify successful delivery output ee,1110111111111011010000001110101111001101000101000110110
successful delivery output ee internal,1101101000000111010111100110100010100011011001110010110
delivery output ee internal data,0011101011110011010001010001101100111001011000110111111
output ee internal data shall,1001101000101000110110011100101100011011111111001011110
ee internal data shall guarantee,0100011011001110010110001101111111100101111001100000101
internal data shall guarantee safe,0111001011000110111111110010111100110000010111000011111
data shall guarantee safe delivery,0011011111111001011110011000001011100001111100111010111
shall guarantee safe delivery internal,1100101111001100000101110000111110011101011101110010110
guarantee safe delivery internal messages,0110000010111000011111001110101110111001011010001000111
safe delivery internal messages lag,1100001111100111010111011100101101000100011101111001011
delivery internal messages lag frames,0011101011101110010110100010001110111100101101011010000
internal messages lag frames shall,0111001011010001000111011110010110101101000011001011110
messages lag frames shall able,1000100011101111001011010110100001100101111000000000010
lag frames shall able handle,0111100101101011010000110010111100000000001001100001110
frames shall able handle lag,0101101000011001011110000000000100110000111001111001011
shall able handle lag frames,1100101111000000000010011000011100111100101101011010000
able handle lag frames less,0000000001001100001110011110010110101101000001111100011
handle lag frames less values,0110000111001111001011010110100000111110001111101111001
lag frames less values lag,0111100101101011010000011111000111110111100101111001011
frames less values lag sets,0101101000001111100011111011110010111100101111001011100
less values lag sets shall,0111110001111101111001011110010111100101110011001011110
values lag sets shall able,1110111100101111001011110010111001100101111000000000010
lag sets shall able handle,0111100101111001011100110010111100000000001001100001110
sets shall able handle lag,1100101110011001011110000000000100110000111001111001011
shall able handle lag sets,1100101111000000000010011000011100111100101111001011100
able handle lag sets maximum,0000000001001100001110011110010111100101110010000101111
handle lag sets maximum size,0110000111001111001011110010111001000010111111001111010
lag sets maximum size value,0111100101111001011100100001011111100111101011101111000
data receive shall receive incoming,0011011111110110101100110010111101011010110001101011011
receive shall receive incoming data,1011010110011001011110101101011000110101101100110111111
shall receive incoming data packets,1100101111010110101100011010110110011011111110011011101
receive incoming data packets correlator,1011010110001101011011001101111111001101110100110010111
incoming data packets correlator backend,0110101101100110111111100110111010011001011100010111000
data packets correlator backend network,0011011111110011011101001100101110001011100010010001010
packets correlator backend network interface,1001101110100110010111000101110001001000101001110010011
network part system verify receive,1001000101010011100110110111001111110111111110110101100
part system verify receive shall,1001110011011011100111111011111111011010110011001011110
system verify receive shall verify,1101110011111101111111101101011001100101111011101111111
verify receive shall verify successful,1110111111110110101100110010111101110111111111011010000
receive shall verify successful receipt,1011010110011001011110111011111111101101000010110101011
shall verify successful receipt incoming,1100101111011101111111110110100001011010101101101011011
verify successful receipt incoming data,1110111111111011010000101101010110110101101100110111111
successful receipt incoming data correlator,1101101000010110101011011010110110011011111100110010111
includes checking receive errors determining,0110101100100100011100101101011000100110011000111110101
checking receive errors determining expected,0010001110010110101100010011001100011111010101010000011
receive errors determining expected data,1011010110001001100110001111101010101000001100110111111
errors determining expected data received,0100110011000111110101010100000110011011111110110101101
determining expected data received accumulation,0011111010101010000011001101111111011010110100000010111
expected data received accumulation error,0101000001100110111111101101011010000001011101001100101
data received accumulation error statistics,0011011111110110101101000000101110100110010111010110000
received accumulation error statistics comparison,1011010110100000010111010011001011101011000000101001000
accumulation error statistics comparison tolerances,0000001011101001100101110101100000010100100011100010110
error statistics comparison tolerances reporting,0100110010111010110000001010010001110001011010111100001
statistics comparison tolerances reporting tolerance,1101011000000101001000111000101101011110000111100010101
comparison tolerances reporting tolerance conditions,0010100100011100010110101111000011110001010100101100011
tolerances reporting tolerance conditions input,1110001011010111100001111000101010010110001101101111001
reporting tolerance conditions input data,1011110000111100010101001011000110110111100100110111111
tolerance conditions input data management,1110001010100101100011011011110010011011111110000100000
conditions input data management shall,0010110001101101111001001101111111000010000011001011110
input data management shall store,0110111100100110111111100001000001100101111011010111010
data management shall store input,0011011111110000100000110010111101101011101001101111001
management shall store input data,1000010000011001011110110101110100110111100100110111111
shall store input data records,1100101111011010111010011011110010011011111110110111001
store input data records memory,1101011101001101111001001101111111011011100110001000000
input data records memory buffer,0110111100100110111111101101110011000100000000011100101
data records memory buffer track,0011011111110110111001100010000000001110010111100011110
records memory buffer track buffer,1011011100110001000000000111001011110001111000011100101
memory buffer track buffer locations,1000100000000011100101111000111100001110010101111111101
buffer track buffer locations input,0001110010111100011110000111001010111111110101101111001
track buffer locations input data,1110001111000011100101011111111010110111100100110111111
buffer locations input data data,0001110010101111111101011011110010011011111100110111111
locations input data data processing,0111111110101101111001001101111110011011111110101100011
input data data processing complete,0110111100100110111111001101111111010110001100101010000
report buffer overflow conditions processing,1011101111100011100101100110101000010110001110101100011
buffer overflow conditions processing management,0001110010110011010100001011000111010110001110000100000
overflow conditions processing management shall,1001101010000101100011101011000111000010000011001011110
conditions processing management shall respond,0010110001110101100011100001000001100101111010111111010
processing management shall respond incoming,1010110001110000100000110010111101011111101001101011011
management shall respond incoming correlator,1000010000011001011110101111110100110101101100110010111
shall respond incoming correlator mode,1100101111010111111010011010110110011001011110001011100
respond incoming correlator mode changes,1011111101001101011011001100101111000101110000100010100
incoming correlator mode changes user,0110101101100110010111100010111000010001010011101100011
correlator mode changes user optional,0011001011110001011100001000101001110110001110011000101
mode changes user optional processing,1000101110000100010100111011000111001100010110101100011
changes user optional processing sequence,0010001010011101100011100110001011010110001111001010010
user optional processing sequence andor,1110110001110011000101101011000111100101001000001101010
optional processing sequence andor parameter,1001100010110101100011110010100100000110101010011100011
processing sequence andor parameter changes,1010110001111001010010000011010101001110001100100010100
sequence andor parameter changes external,1100101001000001101010100111000110010001010001010001101
andor parameter changes external inputs,0000110101010011100011001000101000101000110101101111010
parameter changes external inputs affect,1001110001100100010100010100011010110111101000001001001
changes external inputs affect data,0010001010001010001101011011110100000100100100110111111
external inputs affect data processing,0101000110101101111010000010010010011011111110101100011
inputs affect data processing pipeline,0110111101000001001001001101111111010110001110100010110
update internal parameter tables synchronize,1110101011101110010110100111000111101110101111011100110
internal parameter tables synchronize data,0111001011010011100011110111010111101110011000110111111
parameter tables synchronize data processing,1001110001111011101011110111001100011011111110101100011
tables synchronize data processing pipeline,1101110101111011100110001101111111010110001110100010110
synchronize data processing pipeline evla,1101110011000110111111101011000111010001011001001110010
data processing pipeline evla operations,0011011111110101100011101000101100100111001010011000010
processing pipeline evla operations system,1010110001110100010110010011100101001100001011011100111
pipeline evla operations system srs,1010001011001001110010100110000101101110011111010011101
evla operations system srs new,0100111001010011000010110111001111101001110110010001101
operations system srs new operational,1001100001011011100111110100111011001000110110011000001
system srs new operational conditions,1101110011111010011101100100011011001100000100101100011
srs new operational conditions time,1101001110110010001101100110000010010110001111100001111
new operational conditions time series,1001000110110011000001001011000111110000111111001010100
operational conditions time series assembly,1001100000100101100011111000011111100101010000010010000
conditions time series assembly shall,0010110001111100001111110010101000001001000011001011110
time series assembly shall assemble,1110000111111001010100000100100001100101111000010001111
series assembly shall assemble received,1100101010000010010000110010111100001000111110110101101
assembly shall assemble received input,0001001000011001011110000100011111011010110101101111001
shall assemble received input data,1100101111000010001111101101011010110111100100110111111
assemble received input data continuous,0001000111110110101101011011110010011011111100110000110
received input data continuous time,1011010110101101111001001101111110011000011011100001111
input data continuous time series,0110111100100110111111001100001101110000111111001010100
data continuous time series lag,0011011111100110000110111000011111100101010001111001011
continuous time series lag sets,0011000011011100001111110010101000111100101111001011100
time series lag sets data,1110000111111001010100011110010111100101110000110111111
series lag sets data integrity,1100101010001111001011110010111000011011111101110000101
lag sets data integrity verification,0111100101111001011100001101111110111000010111101111110
sets data integrity verification shall,1100101110000110111111011100001011110111111011001011110
data integrity verification shall ensure,0011011111101110000101111011111101100101111001001011000
integrity verification shall ensure time,0111000010111101111110110010111100100101100011100001111
verification shall ensure time series,1110111111011001011110010010110001110000111111001010100
shall ensure time series data,1100101111001001011000111000011111100101010000110111111
ensure time series data correctly,0100101100011100001111110010101000011011111100110010011
time series data correctly ordered,1110000111111001010100001101111110011001001110011001001
series data correctly ordered contains,1100101010000110111111001100100111001100100100110000000
data correctly ordered contains valid,0011011111100110010011100110010010011000000011101110100
correctly ordered contains valid data,0011001001110011001001001100000001110111010000110111111
ordered contains valid data values,1001100100100110000000111011101000011011111111101111001
contains valid data values along,0011000000011101110100001101111111110111100100001011101
valid data values along entire,1110111010000110111111111011110010000101110101001011100
data values along entire extent,0011011111111101111001000010111010100101110001010001100
compare tolerances report tolerance conditions,0010100011011100010110101110111111110001010100101100011
tolerances report tolerance conditions data,1110001011010111011111111000101010010110001100110111111
report tolerance conditions data invalid,1011101111111100010101001011000110011011111101110100010
tolerance conditions data invalid shall,1110001010100101100011001101111110111010001011001011110
conditions data invalid shall replace,0010110001100110111111011101000101100101111010111010111
data invalid shall replace invalid,0011011111101110100010110010111101011101011101110100010
invalid shall replace invalid data,0111010001011001011110101110101110111010001000110111111
shall replace invalid data zero,1100101111010111010111011101000100011011111111111000001
replace invalid data zero values,1011101011101110100010001101111111111100000111101111001
invalid data zero values data,0111010001000110111111111110000011110111100100110111111
data zero values data invalid,0011011111111111000001111011110010011011111101110100010
zero values data invalid count,1111100000111101111001001101111110111010001000110011100
values data invalid count shall,1110111100100110111111011101000100011001110011001011110
data invalid count shall keep,0011011111101110100010001100111001100101111001110111101
invalid count shall keep track,0111010001000110011100110010111100111011110111100011110
count shall keep track data,0011001110011001011110011101111011110001111000110111111
shall keep track data invalids,1100101111001110111101111000111100011011111101110100011
keep track data invalids normalization,0111011110111100011110001101111110111010001110010011011
track data invalids normalization shall,1110001111000110111111011101000111001001101111001011110
data invalids normalization shall able,0011011111101110100011100100110111100101111000000000010
invalids normalization shall able apply,0111010001110010011011110010111100000000001000001111011
normalization shall able apply normalizations,1001001101111001011110000000000100000111101110010011100
shall able apply normalizations based,1100101111000000000010000011110111001001110000011000000
able apply normalizations based reported,0000000001000001111011100100111000001100000010111100000
apply normalizations based reported data,0000111101110010011100000110000001011110000000110111111
normalizations based reported data invalid,1001001110000011000000101111000000011011111101110100010
based reported data invalid counts,0001100000010111100000001101111110111010001000110011110
reported data invalid counts coarse,1011110000000110111111011101000100011001111000100101110
data invalid counts coarse quantization,0011011111101110100010001100111100010010111010110001011
invalid counts coarse quantization correction,0111010001000110011110001001011101011000101100110010001
counts coarse quantization correction shall,0011001111000100101110101100010110011001000111001011110
coarse quantization correction shall able,0010010111010110001011001100100011100101111000000000010
quantization correction shall able apply,1011000101100110010001110010111100000000001000001111011
correction shall able apply corrections,0011001000111001011110000000000100000111101100110010010
shall able apply corrections based,1100101111000000000010000011110110011001001000011000000
able apply corrections based state,0000000001000001111011001100100100001100000011010101010
apply corrections based state count,0000111101100110010010000110000001101010101000110011100
corrections based state count andor,0011001001000011000000110101010100011001110000001101010
based state count andor quantizer,0001100000011010101010001100111000000110101010110001100
state count andor quantizer power,1101010101000110011100000011010101011000110010100111000
count andor quantizer power measurement,0011001110000001101010101100011001010011100010000110101
andor quantizer power measurement data,0000110101010110001100101001110001000011010100110111111
vanvleck correction time stamp adjustment,1110111101000110010001111000011111101010000100000111100
correction time stamp adjustment shall,0011001000111100001111110101000010000011110011001011110
time stamp adjustment shall able,1110000111111010100001000001111001100101111000000000010
stamp adjustment shall able make,1101010000100000111100110010111100000000001010000011000
adjustment shall able make time,0000011110011001011110000000000101000001100011100001111
shall able make time stamp,1100101111000000000010100000110001110000111111010100001
able make time stamp adjustments,0000000001010000011000111000011111101010000100000111101
make time stamp adjustments required,1000001100011100001111110101000010000011110110111101001
time stamp adjustments required observational,1110000111111010100001000001111011011110100110010100101
stamp adjustments required observational mode,1101010000100000111101101111010011001010010110001011100
adjustments required observational mode correlator,0000011110110111101001100101001011000101110000110010111
required observational mode correlator output,1011110100110010100101100010111000011001011110011010001
observational mode correlator output parameters,1001010010110001011100001100101111001101000110011100100
arise recirculation used windowing shall,0001000100010110110000111011000011111010110011001011110
recirculation used windowing shall able,1011011000011101100001111101011001100101111000000000010
used windowing shall able perform,1110110000111110101100110010111100000000001010011111111
windowing shall able perform windowing,1111010110011001011110000000000101001111111111110101100
shall able perform windowing operations,1100101111000000000010100111111111111010110010011000010
able perform windowing operations prior,0000000001010011111111111101011001001100001010101010110
perform windowing operations prior subsequent,1001111111111110101100100110000101010101011011011001110
windowing operations prior subsequent fourier,1111010110010011000010101010101101101100111001011001101
operations prior subsequent fourier transform,1001100001010101010110110110011100101100110111100100110
needed narrow band rfi mitigation,1001000010110001111011000101110111100001000110001011001
post fourier transform windowing applied,1010011000101011001101111001001101111010110000001111010
fourier transform windowing applied convolution,0101100110111100100110111101011000000111101000110001101
transform windowing applied convolution time,1110010011011110101100000011110100011000110111100001111
windowing applied convolution time domain,1111010110000001111010001100011011110000111101000011100
applied convolution time domain processing,0000111101000110001101111000011110100001110010101100011
convolution time domain processing shall,0011000110111100001111010000111001010110001111001011110
time domain processing shall able,1110000111101000011100101011000111100101111000000000010
domain processing shall able apply,0100001110010101100011110010111100000000001000001111011
processing shall able apply user,1010110001111001011110000000000100000111101111101100011
shall able apply user selected,1100101111000000000010000011110111110110001111001000100
able apply user selected time,0000000001000001111011111011000111100100010011100001111
apply user selected time domain,0000111101111101100011110010001001110000111101000011100
user selected time domain processes,1110110001111001000100111000011110100001110010101100010
processes constructed chainable output time,1010110001000101111011001000100011001101000111100001111
constructed chainable output time domain,0010111101100100010001100110100011110000111101000011100
chainable output time domain process,0010001000110011010001111000011110100001110010101100000
output time domain process piped,1001101000111100001111010000111001010110000010100010101
time domain process piped input,1110000111101000011100101011000001010001010101101111001
domain process piped input including,0100001110010101100000101000101010110111100101101011010
process piped input including replica,1010110000010100010101011011110010110101101010111011011
piped input including replica self,1010001010101101111001011010110101011101101111001000111
input including replica self fourier,0110111100101101011010101110110111100100011101011001101
including replica self fourier transform,0110101101010111011011110010001110101100110111100100110
replica self fourier transform repeatable,1011101101111001000111010110011011110010011010111010110
self fourier transform repeatable chain,1100100011101011001101111001001101011101011000100010000
optional time domain processes yet,1001100010111100001111010000111001010110001011111000000
time domain processes yet proposed,1110000111101000011100101011000101111100000010101111001
domain processes yet proposed fourier,0100001110010101100010111110000001010111100101011001101
processes yet proposed fourier transform,1010110001011111000000101011110010101100110111100100110
yet proposed fourier transform processing,1111100000010101111001010110011011110010011010101100011
proposed fourier transform processing shall,1010111100101011001101111001001101010110001111001011110
fourier transform processing shall able,0101100110111100100110101011000111100101111000000000010
transform processing shall able perform,1110010011010101100011110010111100000000001010011111111
processing shall able perform fourier,1010110001111001011110000000000101001111111101011001101
shall able perform fourier transform,1100101111000000000010100111111110101100110111100100110
able perform fourier transform lag,0000000001010011111111010110011011110010011001111001011
perform fourier transform lag set,1001111111101011001101111001001100111100101111001011011
fourier transform lag set time,0101100110111100100110011110010111100101101111100001111
transform lag set time series,1110010011001111001011110010110111110000111111001010100
poweroftwo complextocomplex fast fourier transform,1010011100100101010011010100110010101100110111100100110
complextocomplex fast fourier transform retention,0010101001101010011001010110011011110010011011000000111
fast fourier transform retention output,0101001100101011001101111001001101100000011110011010001
fourier transform retention output positive,0101100110111100100110110000001111001101000110100101110
transform retention output positive negative,1110010011011000000111100110100011010010111010010000111
retention output positive negative frequencies,1100000011110011010001101001011101001000011101011010101
output positive negative frequencies used,1001101000110100101110100100001110101101010111101100001
process must able accept input,1010110000010001110100000000000100000000011001101111001
must able accept input output,1000111010000000000010000000001100110111100110011010001
able accept input output time,0000000001000000000110011011110011001101000111100001111
accept input output time domain,0000000011001101111001100110100011110000111101000011100
input output time domain processes,0110111100110011010001111000011110100001110010101100010
output time domain processes frequency,1001101000111100001111010000111001010110001001011010110
time domain processes frequency domain,1110000111101000011100101011000100101101011001000011100
domain processes frequency domain processing,0100001110010101100010010110101100100001110010101100011
processes frequency domain processing shall,1010110001001011010110010000111001010110001111001011110
frequency domain processing shall able,0101101011001000011100101011000111100101111000000000010
able apply user selected frequency,0000000001000001111011111011000111100100010001011010110
apply user selected frequency domain,0000111101111101100011110010001000101101011001000011100
user selected frequency domain processes,1110110001111001000100010110101100100001110010101100010
processes constructed chainable output fourier,1010110001000101111011001000100011001101000101011001101
constructed chainable output fourier transform,0010111101100100010001100110100010101100110111100100110
chainable output fourier transform frequency,0010001000110011010001010110011011110010011001011010110
output fourier transform frequency domain,1001101000101011001101111001001100101101011001000011100
fourier transform frequency domain process,0101100110111100100110010110101100100001110010101100000
transform frequency domain process piped,1110010011001011010110010000111001010110000010100010101
frequency domain process piped input,0101101011001000011100101011000001010001010101101111001
domain process piped input frequency,0100001110010101100000101000101010110111100101011010110
process piped input frequency domain,1010110000010100010101011011110010101101011001000011100
piped input frequency domain process,1010001010101101111001010110101100100001110010101100000
input frequency domain process including,0110111100101011010110010000111001010110000001101011010
frequency domain process including replica,0101101011001000011100101011000000110101101010111011011
domain process including replica self,0100001110010101100000011010110101011101101111001000111
process including replica self repeatable,1010110000001101011010101110110111100100011110111010110
including replica self repeatable chain,0110101101010111011011110010001111011101011000100010000
frequency domain processes yet proposed,0101101011001000011100101011000101111100000010101111001
domain processes yet proposed integration,0100001110010101100010111110000001010111100101110000100
processes yet proposed integration shall,1010110001011111000000101011110010111000010011001011110
yet proposed integration shall able,1111100000010101111001011100001001100101111000000000010
proposed integration shall able sum,1010111100101110000100110010111100000000001011011010110
integration shall able sum frequency,0111000010011001011110000000000101101101011001011010110
shall able sum frequency domain,1100101111000000000010110110101100101101011001000011100
able sum frequency domain spectral,0000000001011011010110010110101100100001110011010010101
sum frequency domain spectral results,1101101011001011010110010000111001101001010111000000101
amount time duration summation controlled,0000110011011100001111010001010101101101011100110001000
time duration summation controlled observational,1110000111101000101010110110101110011000100010010100101
duration summation controlled observational mode,0100010101011011010111001100010001001010010110001011100
summation controlled observational mode parameter,1101101011100110001000100101001011000101110010011100011
controlled observational mode parameter obtained,0011000100010010100101100010111001001110001110010101000
observational mode parameter obtained via,1001010010110001011100100111000111001010100011110000011
mode parameter obtained via mc,1000101110010011100011100101010001111000001110000110001
shall keep track number samplesdumps,1100101111001110111101111000111101001010001011000100010
keep track number samplesdumps integrated,0111011110111100011110100101000101100010001001110000011
track number samplesdumps integrated spectral,1110001111010010100010110001000100111000001111010010101
number samplesdumps integrated spectral channel,1001010001011000100010011100000111101001010100100010110
summation occur optional frequency domain,1101101011110010101001100110001010101101011001000011100
occur optional frequency domain processing,1001010100110011000101010110101100100001110010101100011
optional frequency domain processing none,1001100010101011010110010000111001010110001110010010010
frequency domain processing none fourier,0101101011001000011100101011000111001001001001011001101
domain processing none fourier transform,0100001110010101100011100100100100101100110111100100110
integration long periods time throttle,0111000010010000000101101000001101110000111111100001100
long periods time throttle output,1000000010110100000110111000011111110000110010011010001
periods time throttle output correlator,1010000011011100001111111000011001001101000100110010111
time throttle output correlator rate,1110000111111100001100100110100010011001011110110010101
throttle output correlator rate manageable,1110000110010011010001001100101111011001010110000011110
output correlator rate manageable ee,1001101000100110010111101100101011000001111001000110110
correlator rate manageable ee output,0011001011110110010101100000111100100011011010011010001
rate manageable ee output formatting,1011001010110000011110010001101101001101000101011000110
manageable ee output formatting shall,1000001111001000110110100110100010101100011011001011110
ee output formatting shall combine,0100011011010011010001010110001101100101111000100111100
output formatting shall combine finished,1001101000101011000110110010111100010011110001010101101
formatting shall combine finished spectra,0101100011011001011110001001111000101010110111010010100
shall combine finished spectra meta,1100101111000100111100010101011011101001010010001001000
combine finished spectra meta auxiliary,0010011110001010101101110100101001000100100000010101110
finished spectra meta auxiliary data,0101010110111010010100100010010000001010111000110111111
spectra meta auxiliary data form,1101001010010001001000000101011100011011111101011000010
meta auxiliary data form suitably,1000100100000010101110001101111110101100001011011010101
auxiliary data form suitably formatted,0001010111000110111111010110000101101101010101011000101
data form suitably formatted output,0011011111101011000010110110101010101100010110011010001
form suitably formatted output data,0101100001011011010101010110001011001101000100110111111
suitably formatted output data sets,1101101010101011000101100110100010011011111111001011100
